@RELATION data/svmMusicGenre3
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE class {Classical,Electronic,Jazz}

@DATA
0.090615,0.016205,3.198508,0.147357,0.149136,0.773937,0.009131,0.128288,-25.938074,2.078422,-1.200453,-0.220074,-0.325850,-0.008408,-0.236226,0.055348,-0.111397,-0.021849,-0.108425,0.021967,-0.104148,0.019560,0.012335,0.012009,0.014801,0.013151,0.014060,0.025302,0.004812,0.008479,0.013255,0.020722,0.014928,0.020960,0.018823,0.011000,0.106506,0.022698,0.027492,0.252079,0.006357,0.033495,1.410966,0.549853,0.437679,0.295971,0.261040,0.252977,0.252600,0.260740,0.255154,0.251623,0.238424,0.222400,0.206245,0.017115,0.013510,0.011289,0.013608,0.012710,0.013024,0.022024,0.006198,0.008363,0.013454,0.014967,0.015284,0.008841,92.307692,0.080357,Jazz
0.090329,0.010642,3.173981,0.164456,0.183046,0.793605,0.009916,0.150551,-27.031143,2.378751,0.051812,0.081028,0.234262,0.050235,-0.001824,0.268030,0.165859,0.137037,-0.034743,0.033337,0.048047,0.019937,0.013582,0.040625,0.011620,0.025571,0.006581,0.033086,0.001403,0.006048,0.012879,0.040413,0.007014,0.029892,0.035309,0.007005,0.132447,0.034001,0.023235,0.363604,0.008794,0.073623,1.441286,0.592242,0.417939,0.328949,0.295021,0.269508,0.272238,0.291140,0.275502,0.290462,0.264958,0.237231,0.215680,0.021901,0.014581,0.038590,0.012806,0.020213,0.006885,0.026788,0.001813,0.006433,0.010450,0.028892,0.009793,0.011292,100.000000,0.066455,Jazz
0.086901,0.012233,3.185441,0.154106,0.180014,0.603178,0.008925,0.136254,-26.838881,2.870879,0.063836,-0.094825,-0.027590,-0.201803,-0.081480,-0.040390,-0.094090,0.002458,0.010681,0.015012,-0.008455,0.035469,0.003703,0.035350,0.015099,0.021249,0.012327,0.035913,0.001263,0.014643,0.010682,0.034820,0.010136,0.031665,0.027945,0.007667,0.097099,0.028984,0.024511,0.245125,0.007056,0.051421,1.088714,0.498211,0.358785,0.288095,0.267818,0.246440,0.250897,0.254107,0.271491,0.262122,0.251224,0.226293,0.196304,0.025363,0.003917,0.025748,0.014316,0.016512,0.012714,0.027417,0.001603,0.013345,0.008955,0.026196,0.011666,0.010787,150.000000,0.051040,Jazz
0.115725,0.023710,3.141902,0.211566,0.221486,0.836191,0.007547,0.175434,-26.235978,2.278681,0.278795,-0.152867,-0.162207,0.003749,0.137740,0.018763,0.101068,0.062438,0.099949,0.101951,-0.002990,0.019403,0.004860,0.033585,0.011320,0.024421,0.009245,0.054165,0.004409,0.008562,0.009084,0.038666,0.006612,0.029789,0.044914,0.013421,0.172591,0.042744,0.020677,0.407498,0.006368,0.096897,1.253397,0.546485,0.352485,0.272539,0.283298,0.224390,0.217072,0.262051,0.235124,0.240788,0.237681,0.225573,0.191702,0.019152,0.005244,0.028055,0.011561,0.022474,0.009001,0.046880,0.005801,0.007539,0.008291,0.030710,0.007113,0.012393,171.428571,0.069934,Jazz
0.116974,0.014900,3.222581,0.200940,0.201954,1.051166,0.010035,0.198490,-25.613462,1.885099,0.125348,0.258703,-0.078939,0.132630,-0.044341,0.002876,-0.052931,-0.057447,-0.028225,0.051418,-0.061566,0.019716,0.005488,0.035173,0.016678,0.025400,0.009688,0.040207,0.003644,0.007229,0.011371,0.037096,0.004269,0.029733,0.036185,0.007994,0.091596,0.032761,0.018858,0.331855,0.008091,0.074306,1.116165,0.450961,0.463263,0.292549,0.311310,0.263915,0.266723,0.237556,0.231842,0.229892,0.242285,0.234466,0.227941,0.021403,0.007018,0.028037,0.016539,0.025286,0.010520,0.032304,0.005367,0.008555,0.010664,0.028615,0.006013,0.011391,92.307692,0.068368,Jazz
0.101010,0.021706,3.151342,0.189205,0.197973,0.923304,0.009314,0.178120,-24.601050,2.056339,0.373951,0.358549,0.030484,0.103880,0.119190,0.056450,-0.032580,0.167559,0.019816,0.164304,0.008515,0.017153,0.003296,0.055068,0.010983,0.026829,0.009852,0.028381,0.002530,0.006071,0.010547,0.054427,0.005407,0.028688,0.046841,0.010688,0.134912,0.040665,0.019816,0.493935,0.006847,0.106093,1.133210,0.582986,0.319023,0.269834,0.260901,0.232755,0.212584,0.228682,0.239022,0.239102,0.225510,0.226219,0.212862,0.017962,0.004235,0.041545,0.013210,0.023449,0.011764,0.021205,0.003666,0.006321,0.010349,0.038762,0.007415,0.011205,240.000000,0.072807,Jazz
0.068819,0.019314,3.133529,0.127516,0.150251,0.481873,0.011284,0.093602,-26.295618,2.938747,-0.929440,-0.108219,-0.385363,-0.095431,-0.253045,-0.000615,0.018796,-0.050091,-0.092522,-0.002895,-0.006879,0.030110,0.007349,0.021160,0.018132,0.019188,0.015132,0.017040,0.002343,0.008563,0.016366,0.022461,0.013561,0.022841,0.015079,0.015896,0.195079,0.025102,0.032858,0.219671,0.009783,0.023388,1.524041,0.555684,0.393185,0.277322,0.248563,0.232379,0.242161,0.257494,0.242685,0.272350,0.225949,0.212680,0.196257,0.026288,0.008668,0.020225,0.018936,0.017990,0.016025,0.015181,0.002927,0.009194,0.014992,0.014918,0.013826,0.009356,100.000000,0.077368,Jazz
0.077876,0.019136,3.178331,0.154527,0.178016,0.641455,0.009079,0.119587,-25.413152,2.569277,0.022858,0.119607,0.183210,-0.082273,0.015170,-0.115576,-0.082989,0.119281,-0.057703,0.032570,-0.018352,0.019537,0.004433,0.046336,0.020426,0.032133,0.013177,0.028889,0.001721,0.012037,0.016159,0.026106,0.004745,0.029521,0.024167,0.007678,0.108242,0.026492,0.023664,0.258628,0.007070,0.047059,1.094866,0.463662,0.396342,0.274518,0.269882,0.267710,0.246666,0.241625,0.239900,0.238421,0.233566,0.218605,0.194846,0.018933,0.005069,0.037664,0.018639,0.026046,0.013496,0.023132,0.002238,0.011397,0.014397,0.020072,0.005514,0.010327,100.000000,0.073113,Jazz
0.063070,0.022414,3.206042,0.141064,0.181067,0.376984,0.007620,0.088571,-25.939396,2.957485,-0.241755,-0.292590,-0.547895,-0.027335,0.100734,0.120861,0.101574,0.038185,0.156491,0.213379,0.053078,0.009899,0.019604,0.030605,0.026765,0.014006,0.016601,0.039236,0.002121,0.011132,0.013886,0.046124,0.011890,0.034735,0.018114,0.013056,0.103894,0.027633,0.026925,0.199681,0.008475,0.032163,1.118195,0.538059,0.371079,0.285655,0.303938,0.288589,0.257932,0.276461,0.262908,0.243698,0.245967,0.215751,0.177201,0.010779,0.017280,0.023846,0.023209,0.012622,0.014565,0.028575,0.002914,0.010743,0.012692,0.030971,0.011991,0.010970,171.428571,0.049652,Jazz
0.113057,0.017541,3.195724,0.202808,0.207885,0.961312,0.011325,0.185806,-26.044266,1.964989,0.061509,0.361305,0.025098,0.071469,-0.139737,-0.075980,-0.002982,0.015258,0.011710,0.040627,-0.021370,0.020244,0.005043,0.048211,0.013065,0.014656,0.015528,0.034584,0.004390,0.008156,0.016370,0.038659,0.007595,0.030952,0.041792,0.010752,0.129089,0.039406,0.025768,0.384967,0.009620,0.092804,1.201020,0.528958,0.443147,0.362621,0.284519,0.271020,0.255979,0.266717,0.271229,0.260807,0.257198,0.258123,0.230401,0.021125,0.006606,0.037846,0.017117,0.018185,0.019921,0.031462,0.006547,0.011360,0.017110,0.030505,0.011220,0.011518,133.333333,0.064103,Jazz
0.076968,0.022809,3.217336,0.126864,0.141323,0.732673,0.010198,0.113981,-25.331764,2.646661,-1.145547,0.241296,-0.279241,-0.001342,-0.273928,0.057226,-0.029145,0.048791,-0.024412,0.101382,-0.042679,0.021328,0.009513,0.028990,0.016787,0.017459,0.015839,0.019999,0.003429,0.008693,0.024727,0.027752,0.008924,0.026972,0.015805,0.012225,0.103320,0.022229,0.033945,0.208948,0.008225,0.022389,1.103479,0.447129,0.431753,0.289553,0.299820,0.260323,0.249016,0.252105,0.245507,0.239945,0.257177,0.239987,0.209670,0.019670,0.009441,0.028064,0.014805,0.017006,0.013756,0.017114,0.004548,0.007851,0.020992,0.021563,0.009717,0.010828,100.000000,0.073427,Jazz
0.164458,0.017849,3.199258,0.248471,0.212854,1.399547,0.006152,0.308519,-24.609455,1.641194,0.090953,0.021469,0.018725,-0.021131,0.225117,-0.052757,0.026086,0.146864,-0.013317,0.001760,0.006896,0.015641,0.011002,0.031632,0.010583,0.017722,0.011463,0.016292,0.004017,0.008097,0.014904,0.031286,0.004407,0.020317,0.049923,0.009556,0.111143,0.036264,0.014404,0.444236,0.003980,0.115486,1.071694,0.487582,0.377064,0.265810,0.267605,0.251178,0.225066,0.260029,0.266182,0.250134,0.254975,0.235775,0.200080,0.015448,0.013179,0.026877,0.011128,0.016323,0.013120,0.013698,0.005242,0.010639,0.014956,0.023999,0.005214,0.008808,200.000000,0.073287,Jazz
0.100123,0.024628,3.169721,0.179702,0.188822,0.918258,0.009828,0.172228,-25.125219,2.125746,0.156331,0.310152,0.032195,0.126824,0.112588,0.028695,-0.034008,0.211047,0.037771,0.112378,-0.052308,0.022134,0.002737,0.046676,0.008509,0.016920,0.009628,0.030930,0.004173,0.007948,0.010772,0.051562,0.005510,0.029212,0.045895,0.014931,0.148965,0.041319,0.022630,0.458600,0.008368,0.089941,1.403594,0.675236,0.488888,0.339669,0.328106,0.285247,0.263371,0.291037,0.294616,0.293834,0.259170,0.239345,0.221326,0.019530,0.003733,0.038816,0.009977,0.015834,0.011447,0.026515,0.006642,0.009600,0.010902,0.040956,0.007053,0.012161,109.090909,0.097874,Jazz
0.095789,0.011300,3.164013,0.156860,0.152106,0.878771,0.010640,0.151962,-26.263987,1.777668,-0.751681,-0.151905,-0.262189,0.046301,-0.174038,0.127412,-0.157059,-0.055392,-0.206363,-0.051356,-0.027305,0.014654,0.009923,0.022382,0.016811,0.023161,0.008829,0.013256,0.003907,0.009278,0.007188,0.020603,0.010105,0.019863,0.025645,0.010375,0.149714,0.026536,0.026167,0.349951,0.007952,0.057505,1.371887,0.634905,0.359100,0.334606,0.344645,0.293768,0.265504,0.277394,0.262128,0.268836,0.265073,0.243375,0.242752,0.015498,0.011939,0.023702,0.018451,0.020343,0.010572,0.015121,0.005795,0.009793,0.008389,0.019436,0.013026,0.009282,120.000000,0.082032,Jazz
0.055669,0.021484,3.200977,0.122079,0.163910,0.394269,0.007833,0.079237,-26.258875,3.155655,-0.307159,0.208482,0.146764,0.159622,0.163335,0.192663,-0.012852,0.083224,-0.058753,-0.020601,-0.100007,0.018707,0.007150,0.035946,0.009336,0.021923,0.009871,0.024221,0.008568,0.005009,0.033041,0.042986,0.004795,0.032274,0.012905,0.009817,0.088839,0.025201,0.032130,0.150192,0.007301,0.019807,1.072547,0.440932,0.362482,0.278387,0.246107,0.249055,0.236411,0.234451,0.240625,0.223742,0.215141,0.193414,0.176106,0.015212,0.006482,0.029063,0.007621,0.012558,0.009780,0.014889,0.007209,0.004565,0.019057,0.023822,0.004962,0.008452,80.000000,0.052941,Jazz
0.133179,0.018345,3.190819,0.212551,0.196642,1.182053,0.007544,0.244999,-25.103905,1.787634,0.036849,0.098951,-0.030463,-0.026703,0.200333,-0.060083,0.032890,0.174432,0.051760,0.024699,-0.018943,0.018012,0.008406,0.036084,0.007561,0.020222,0.011244,0.018513,0.003168,0.011297,0.012052,0.035162,0.006317,0.023113,0.041838,0.009848,0.122436,0.033442,0.016888,0.410561,0.005730,0.096750,1.187454,0.518713,0.402951,0.303368,0.280089,0.251468,0.249112,0.238787,0.248571,0.248233,0.232848,0.226449,0.212788,0.017183,0.010365,0.031835,0.007673,0.017680,0.013346,0.016016,0.004045,0.011419,0.011807,0.027823,0.007601,0.009509,85.714286,0.087356,Jazz
0.057094,0.040309,3.193861,0.113223,0.150327,0.207897,0.008585,0.073598,-25.324291,3.559933,-0.759185,-0.516325,-0.289570,-0.005999,0.100901,0.053806,-0.046711,-0.124784,-0.112347,-0.101986,-0.061407,0.012345,0.017899,0.032925,0.032775,0.013116,0.021499,0.022297,0.001952,0.007993,0.021493,0.021952,0.010065,0.027703,0.006449,0.015007,0.082086,0.025581,0.038830,0.080243,0.006921,0.007897,1.061378,0.494941,0.296431,0.227196,0.232585,0.227519,0.238680,0.214265,0.202194,0.189114,0.188673,0.177534,0.166502,0.010177,0.013448,0.022032,0.021993,0.010254,0.016659,0.017004,0.002402,0.006576,0.014110,0.014555,0.008755,0.007840,70.588235,0.057111,Jazz
0.095250,0.012018,3.119726,0.173867,0.189444,0.861904,0.009870,0.164299,-26.251235,2.286422,0.106426,0.386330,0.217747,0.161192,0.111062,0.110629,0.034441,0.072379,0.104540,0.083243,0.076994,0.021187,0.003064,0.054175,0.010651,0.025724,0.007627,0.027475,0.003047,0.005345,0.013303,0.050807,0.004738,0.029006,0.043999,0.009260,0.165595,0.038676,0.022304,0.464834,0.007838,0.094121,1.801737,0.670613,0.448095,0.304493,0.258959,0.246853,0.234963,0.244754,0.245739,0.240518,0.240023,0.210291,0.191913,0.025529,0.003883,0.041686,0.011047,0.021550,0.008769,0.022999,0.004161,0.006478,0.012019,0.039813,0.005926,0.011892,171.428571,0.105843,Jazz
0.086022,0.021734,3.169032,0.162755,0.176765,0.734922,0.011224,0.131682,-25.558931,2.372262,-0.393304,0.055932,-0.074920,-0.057935,-0.005357,-0.000104,-0.067514,0.007674,0.061271,0.011110,-0.002428,0.019628,0.005689,0.026539,0.020394,0.021806,0.017108,0.019203,0.002894,0.007680,0.019119,0.031858,0.011764,0.027802,0.030456,0.014057,0.161992,0.034451,0.026213,0.323168,0.008823,0.059013,1.610529,0.634292,0.448876,0.363313,0.311674,0.284574,0.263471,0.275170,0.256951,0.285914,0.284629,0.268360,0.245423,0.021559,0.008122,0.024557,0.023563,0.022543,0.020136,0.018821,0.005503,0.010885,0.019901,0.026771,0.013001,0.010931,109.090909,0.072507,Jazz
0.110513,0.012030,3.172922,0.179941,0.180614,1.019878,0.009505,0.193865,-26.294210,1.961449,-0.049069,0.248014,0.140168,0.192191,0.151090,0.125075,0.044975,0.064786,0.028746,0.033909,0.028344,0.011817,0.005180,0.040651,0.012561,0.022431,0.008915,0.018931,0.002400,0.007093,0.011797,0.049450,0.005902,0.025974,0.042353,0.008257,0.151295,0.037639,0.022703,0.414804,0.008615,0.082471,1.658579,0.664636,0.446971,0.342155,0.304135,0.279889,0.268708,0.282002,0.290083,0.288769,0.278105,0.243897,0.204627,0.012392,0.006080,0.038136,0.012368,0.019944,0.010499,0.015523,0.003358,0.007811,0.011597,0.038976,0.007826,0.011330,92.307692,0.089959,Jazz
0.090756,0.025167,3.163028,0.149025,0.153670,0.846076,0.008851,0.142662,-24.832412,2.262894,-0.708931,-0.108845,-0.269611,0.146513,-0.241375,0.051321,-0.151855,0.042921,-0.083163,0.086870,-0.012020,0.015715,0.007384,0.023564,0.018613,0.019743,0.018299,0.017446,0.007153,0.013155,0.011938,0.022560,0.011594,0.021159,0.025691,0.016777,0.146901,0.027250,0.024905,0.354463,0.006301,0.048836,1.584533,0.690234,0.350393,0.269294,0.254083,0.246401,0.243324,0.226954,0.242262,0.248395,0.228248,0.225591,0.201909,0.015147,0.009565,0.022749,0.017572,0.018225,0.019154,0.016066,0.009802,0.014449,0.011407,0.017432,0.012367,0.008955,200.000000,0.094955,Jazz
0.066021,0.034599,3.220630,0.123271,0.155458,0.371195,0.016357,0.086762,-25.744559,3.042572,-0.722777,-0.132973,-0.026883,0.200310,0.330195,0.222937,0.048153,0.092358,-0.011247,-0.038728,-0.042879,0.020022,0.008022,0.033627,0.010018,0.020474,0.018186,0.019314,0.003323,0.007788,0.013567,0.026691,0.008772,0.028351,0.014023,0.014816,0.088580,0.025595,0.034244,0.158036,0.013079,0.019233,1.054023,0.541392,0.398858,0.335891,0.311157,0.283013,0.304582,0.292653,0.300436,0.272743,0.258340,0.224775,0.196705,0.016190,0.009185,0.032749,0.011314,0.020152,0.018904,0.016085,0.004996,0.010062,0.012049,0.022693,0.009881,0.011806,171.428571,0.046952,Jazz
0.113773,0.017786,3.162301,0.169557,0.156057,1.182644,0.007251,0.187927,-24.661653,1.556144,-0.760897,-0.003676,-0.234856,0.214067,-0.234861,0.043514,-0.165972,0.025367,-0.123522,0.000061,-0.065307,0.012063,0.009296,0.022925,0.016538,0.020344,0.012011,0.016184,0.004076,0.017496,0.010235,0.020744,0.009596,0.018256,0.028867,0.011632,0.157327,0.025179,0.021212,0.362663,0.004388,0.056324,1.650568,0.704609,0.390932,0.297048,0.292517,0.264691,0.252576,0.236783,0.234979,0.230519,0.223637,0.214236,0.210084,0.011162,0.009787,0.021472,0.014700,0.018072,0.011997,0.014724,0.005048,0.018636,0.009974,0.018896,0.011050,0.008495,92.307692,0.080041,Jazz
0.117463,0.006397,3.160390,0.193482,0.191884,1.078991,0.008246,0.205886,-26.408417,2.000004,0.169051,0.086660,-0.024755,-0.013483,0.219230,0.042806,0.037217,0.144549,-0.033291,0.018081,-0.043185,0.023732,0.004002,0.035345,0.012994,0.022734,0.005511,0.027044,0.003457,0.010119,0.012536,0.035087,0.010137,0.022747,0.041316,0.004154,0.131859,0.033091,0.017836,0.437827,0.005604,0.095147,1.486016,0.544964,0.401466,0.268754,0.287166,0.251142,0.261374,0.258683,0.265705,0.280818,0.247183,0.242472,0.203452,0.022062,0.004963,0.027274,0.013323,0.018615,0.006456,0.021813,0.004856,0.010878,0.010824,0.027139,0.012935,0.009029,100.000000,0.074337,Jazz
0.066026,0.019471,3.188882,0.133592,0.163490,0.467963,0.008062,0.093009,-25.672142,2.974452,-0.005331,-0.151152,-0.440900,-0.249967,-0.305903,0.035593,-0.094828,-0.036839,-0.077377,-0.035729,-0.174334,0.032805,0.006759,0.021498,0.017658,0.025255,0.012555,0.023657,0.001025,0.014819,0.018659,0.026172,0.017263,0.026165,0.012870,0.006891,0.084578,0.023458,0.028779,0.156689,0.006922,0.024273,0.838762,0.391239,0.310114,0.250350,0.226340,0.234792,0.234011,0.224440,0.218895,0.228345,0.213142,0.196324,0.183064,0.022006,0.006500,0.017320,0.012250,0.018811,0.011600,0.016951,0.001239,0.013134,0.014209,0.017608,0.015195,0.008225,150.000000,0.053110,Jazz
0.074376,0.015649,3.209298,0.135643,0.159870,0.672610,0.010077,0.110563,-25.746764,2.755540,-0.445847,0.210747,0.102511,-0.179109,-0.093651,0.081943,0.032173,0.130084,-0.017666,0.050188,-0.053668,0.019370,0.005297,0.033037,0.014766,0.021881,0.009065,0.021073,0.001936,0.011595,0.015732,0.036269,0.011165,0.026066,0.018732,0.009096,0.094554,0.024276,0.027540,0.240944,0.007643,0.032383,1.072244,0.482552,0.405702,0.285558,0.272198,0.246383,0.243384,0.220520,0.237380,0.239541,0.263388,0.236937,0.236579,0.019832,0.006326,0.029172,0.014798,0.018357,0.010692,0.017301,0.002258,0.012677,0.015428,0.029081,0.010154,0.010114,80.000000,0.064787,Jazz
0.083394,0.016527,3.139064,0.148349,0.157395,0.752571,0.009066,0.131470,-25.843187,2.190173,-0.354812,0.010135,-0.292628,0.134756,-0.241240,-0.040467,-0.102858,0.137237,-0.092647,0.005153,-0.071325,0.016937,0.009185,0.028143,0.021673,0.022133,0.010516,0.025569,0.005539,0.013458,0.020209,0.030529,0.008829,0.025140,0.025118,0.011147,0.172760,0.025947,0.024710,0.315363,0.007054,0.052412,1.931182,0.551144,0.472601,0.316080,0.285185,0.263049,0.266040,0.251385,0.232534,0.234242,0.237860,0.223166,0.202329,0.017374,0.010849,0.026777,0.021257,0.020783,0.010730,0.021976,0.008746,0.014480,0.019625,0.028772,0.009663,0.011139,120.000000,0.097055,Jazz
0.094398,0.016653,3.140584,0.184037,0.191544,0.891711,0.009639,0.165943,-25.854536,2.208623,0.185923,0.189146,-0.025144,-0.019157,-0.006935,0.165441,0.060104,0.077737,0.043397,0.104028,0.017505,0.015613,0.009443,0.053465,0.010377,0.028389,0.014922,0.022363,0.002066,0.008360,0.012544,0.028813,0.005245,0.028200,0.037221,0.013272,0.182403,0.036312,0.024617,0.404397,0.008575,0.080281,1.602605,0.617106,0.450411,0.302154,0.275632,0.252729,0.253090,0.255541,0.279525,0.272186,0.262403,0.268264,0.241877,0.016437,0.011367,0.046011,0.012204,0.027443,0.017621,0.020093,0.003049,0.009379,0.012791,0.024950,0.007161,0.011134,133.333333,0.086624,Jazz
0.083841,0.017513,3.154918,0.161299,0.174839,0.683360,0.016177,0.129117,-27.110016,2.119368,-0.123962,0.411359,0.139220,0.178495,-0.003593,0.067093,-0.132948,0.044961,-0.072461,-0.112219,-0.086887,0.026006,0.006235,0.053809,0.012702,0.019804,0.015325,0.021007,0.002635,0.005536,0.017902,0.022526,0.006880,0.030829,0.023557,0.009651,0.148761,0.029139,0.026718,0.275782,0.013116,0.049858,1.555114,0.615852,0.391812,0.340083,0.337558,0.328864,0.319064,0.283376,0.313489,0.278285,0.263793,0.282254,0.229155,0.029858,0.008258,0.039994,0.014768,0.019874,0.019459,0.019410,0.004430,0.007756,0.018569,0.021733,0.010604,0.011825,300.000000,0.070625,Jazz
0.051006,0.014353,3.190191,0.115167,0.155222,0.293696,0.014095,0.072007,-27.171313,3.358549,-0.412973,0.008567,-0.234002,-0.075964,-0.285502,-0.151428,-0.074149,0.157571,0.084101,0.079900,0.032370,0.016303,0.005674,0.040428,0.019833,0.020333,0.033453,0.019703,0.002967,0.016635,0.015647,0.034107,0.007467,0.035109,0.013476,0.011175,0.111076,0.026453,0.037001,0.173710,0.012663,0.020577,1.353921,0.546421,0.415148,0.333521,0.287473,0.266851,0.285073,0.281681,0.277371,0.266359,0.269285,0.234081,0.235653,0.017354,0.006980,0.038856,0.016809,0.018890,0.034510,0.017429,0.004496,0.017925,0.016393,0.030587,0.010232,0.012457,100.000000,0.066768,Jazz
0.087968,0.006829,3.150554,0.167206,0.189419,0.732000,0.010183,0.153502,-27.782027,2.631147,0.293184,0.147753,-0.074684,0.064166,0.077739,-0.005349,-0.005317,0.067703,0.022761,0.081189,0.048847,0.018816,0.008049,0.040982,0.013926,0.029248,0.010464,0.030175,0.001734,0.006646,0.014967,0.045994,0.006704,0.029312,0.036110,0.004805,0.137474,0.039416,0.024656,0.353508,0.007997,0.074471,1.633331,0.591434,0.383382,0.292731,0.263916,0.238477,0.221983,0.232164,0.229003,0.234079,0.225469,0.217975,0.199859,0.016593,0.006839,0.033951,0.015168,0.022144,0.009878,0.023097,0.002322,0.007156,0.013695,0.031934,0.008667,0.009841,109.090909,0.063164,Jazz
0.102526,0.010024,3.155188,0.184342,0.195107,0.891695,0.009353,0.169976,-26.413106,2.246760,0.274731,0.362538,0.243698,0.043364,0.083966,0.117325,0.060663,0.103625,-0.014533,0.040458,0.066912,0.022565,0.002573,0.044260,0.013319,0.025514,0.008687,0.035471,0.001787,0.007661,0.016624,0.039052,0.006639,0.029014,0.048205,0.007895,0.148974,0.041645,0.022841,0.469198,0.007513,0.097903,1.593247,0.646866,0.459845,0.315517,0.307922,0.285052,0.274449,0.270388,0.287445,0.296149,0.256601,0.236859,0.223580,0.022359,0.004106,0.039710,0.016300,0.022428,0.011274,0.028144,0.002680,0.009830,0.017052,0.031339,0.009033,0.011558,120.000000,0.094796,Jazz
0.053479,0.009152,3.094917,0.116882,0.160483,0.312971,0.011904,0.075935,-28.762012,3.542099,-0.518913,0.029282,0.054973,0.126966,0.072930,0.078596,-0.025666,-0.015058,0.026185,0.075226,0.026823,0.010264,0.011548,0.067155,0.026259,0.036186,0.013903,0.021081,0.001991,0.004434,0.011299,0.032960,0.005634,0.032258,0.019552,0.009479,0.225720,0.030030,0.037389,0.199392,0.010841,0.027387,2.021587,0.603926,0.483433,0.300646,0.275515,0.263238,0.281367,0.254090,0.264981,0.247308,0.238993,0.227451,0.186328,0.009491,0.012147,0.041283,0.022111,0.028453,0.013588,0.015934,0.002919,0.004281,0.010315,0.021376,0.006664,0.010811,200.000000,0.089958,Jazz
0.082927,0.018337,3.191166,0.144234,0.152088,0.880351,0.008499,0.145084,-24.909363,2.320679,-0.425500,0.225846,-0.275203,0.085225,0.056641,0.117043,-0.046424,0.025307,-0.088315,-0.026996,-0.051741,0.020256,0.005775,0.029479,0.010005,0.019520,0.012970,0.023801,0.002820,0.007612,0.015503,0.029642,0.008487,0.020444,0.020955,0.010226,0.111949,0.026104,0.027419,0.304471,0.006175,0.044642,1.207559,0.548650,0.350370,0.265034,0.246934,0.233926,0.239133,0.240550,0.246834,0.230869,0.233346,0.216210,0.187924,0.016914,0.006573,0.023636,0.009246,0.015744,0.011544,0.019396,0.003493,0.007367,0.013373,0.021922,0.008317,0.007925,120.000000,0.079004,Jazz
