@RELATION data/svmSM
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {speech,music}

@DATA
0.069850,0.071678,3.097188,0.127902,0.142947,0.700281,0.007816,0.119601,-22.249479,1.472627,0.320014,-0.157880,0.023540,0.478683,0.181848,0.279690,-0.097780,-0.006680,-0.190139,0.002645,0.092739,0.010619,0.004709,0.088939,0.009313,0.022670,0.008043,0.044632,0.003152,0.003565,0.007584,0.021766,0.002862,0.031531,0.060648,0.042113,0.216336,0.042556,0.024037,0.633256,0.005632,0.102787,1.025435,0.717285,0.575113,0.624062,0.325604,0.328659,0.339051,0.296656,0.367305,0.282787,0.287932,0.280564,0.307598,0.010323,0.009209,0.088952,0.008776,0.021532,0.014151,0.035340,0.006184,0.004377,0.007436,0.025271,0.004384,0.021875,music
0.033105,0.057200,3.041091,0.108758,0.152522,0.308150,0.017466,0.048131,-25.144587,1.941436,0.554813,-0.013664,-0.084060,-0.045505,-0.010765,0.073154,-0.082013,-0.083645,-0.064561,0.138671,0.021247,0.017362,0.002504,0.178421,0.006802,0.014124,0.007047,0.053079,0.004005,0.004314,0.011066,0.023251,0.004241,0.062922,0.031615,0.050023,0.151688,0.024843,0.037127,0.376760,0.009814,0.059760,1.648270,0.682276,0.849420,0.587148,0.474730,0.384181,0.304631,0.254380,0.292838,0.242173,0.217508,0.321425,0.295543,0.039837,0.004950,0.158577,0.008117,0.017294,0.010067,0.073270,0.012658,0.010924,0.021171,0.028314,0.011124,0.034552,music
0.046427,0.023774,3.088222,0.126664,0.162756,0.355364,0.009703,0.072822,-24.367217,1.810723,-0.239995,0.124833,-0.323621,-0.356806,-0.310590,-0.194708,-0.408300,-0.235683,-0.286245,0.129093,-0.063364,0.033045,0.007507,0.036778,0.028022,0.049754,0.015666,0.023199,0.005016,0.011167,0.003652,0.007507,0.001879,0.031276,0.018233,0.017602,0.247597,0.022910,0.021509,0.241041,0.004796,0.043422,1.400031,0.798378,0.607964,0.368971,0.401426,0.288951,0.339086,0.353590,0.327432,0.262404,0.344533,0.383328,0.309771,0.051418,0.010349,0.045853,0.035411,0.052602,0.018271,0.035870,0.007287,0.012591,0.004759,0.012274,0.002051,0.013950,music
0.064837,0.034408,3.183602,0.141495,0.170907,0.461860,0.004739,0.093761,-22.505188,1.623182,-0.310030,0.223567,0.090216,0.157168,-0.160163,-0.372675,-0.005481,-0.138445,0.237109,0.122371,-0.100105,0.014403,0.005330,0.035674,0.010222,0.010220,0.011231,0.037908,0.009529,0.018204,0.014845,0.016435,0.002576,0.019327,0.028175,0.017048,0.128049,0.037630,0.026535,0.267264,0.001992,0.056727,1.002983,0.431787,0.373960,0.267527,0.218675,0.322367,0.287583,0.244459,0.233559,0.253379,0.300087,0.194290,0.294244,0.013945,0.006606,0.029365,0.012708,0.011050,0.011273,0.025022,0.012094,0.022664,0.012593,0.011010,0.001530,0.007276,music
0.081182,0.051294,3.253663,0.168514,0.178549,0.522567,0.005831,0.098956,-22.622988,0.320773,-0.202439,1.489526,-0.051984,-0.286212,0.154740,0.171415,-0.119458,-0.281595,0.275950,-0.041228,-0.312457,0.003400,0.000733,0.010381,0.027018,0.015084,0.006893,0.014017,0.000725,0.001353,0.007498,0.011133,0.005905,0.011682,0.017972,0.013348,0.033241,0.024691,0.020218,0.230649,0.003975,0.032399,0.756860,0.256894,0.379957,0.286876,0.216855,0.225718,0.254045,0.195174,0.193431,0.203222,0.177632,0.152998,0.207703,0.002359,0.000561,0.008455,0.025766,0.014626,0.007754,0.010666,0.000582,0.000921,0.009213,0.010564,0.006205,0.006099,music
0.075102,0.041147,3.081662,0.170360,0.184711,0.589188,0.009340,0.110118,-23.710661,1.653574,0.078677,0.814055,0.143840,0.148672,0.394231,0.026183,0.096345,0.215557,0.077724,-0.071810,-0.070247,0.008175,0.003717,0.053793,0.006737,0.020191,0.002560,0.036302,0.006928,0.008358,0.026598,0.025320,0.003544,0.024862,0.047245,0.031001,0.183440,0.053332,0.029637,0.523383,0.007619,0.115093,1.576541,0.591253,0.678697,0.540239,0.454475,0.311557,0.296765,0.271392,0.271878,0.222463,0.284783,0.216002,0.220251,0.009270,0.005114,0.044160,0.008980,0.022746,0.002660,0.039414,0.010460,0.014841,0.024905,0.030530,0.005331,0.013721,music
0.054231,0.011873,3.017474,0.132871,0.166848,0.406881,0.011426,0.108348,-26.076409,1.589143,-0.375648,1.025686,0.204234,0.451991,0.017327,0.181715,0.033591,0.196219,-0.059449,-0.080395,-0.041241,0.011785,0.002870,0.039378,0.007438,0.011328,0.004700,0.114484,0.003445,0.002047,0.023497,0.022910,0.007005,0.037626,0.043086,0.016632,0.273982,0.080659,0.053296,0.576105,0.008400,0.123944,2.102693,0.965638,0.683945,0.520053,0.479884,0.373435,0.321947,0.352664,0.369078,0.245424,0.200503,0.332352,0.269205,0.017533,0.006390,0.035562,0.010560,0.007871,0.005769,0.091089,0.005032,0.002830,0.025156,0.028973,0.011751,0.022146,music
0.029401,0.104500,3.032652,0.142876,0.202996,0.183751,0.013037,0.032600,-23.411715,3.240434,0.539019,0.338214,0.059824,0.131259,-0.020080,0.141175,-0.013174,0.084693,-0.047954,-0.059989,-0.236388,0.022671,0.016738,0.082751,0.006217,0.028133,0.005048,0.059122,0.000691,0.002472,0.029564,0.032433,0.004353,0.037631,0.023528,0.066080,0.318263,0.055391,0.031070,0.220281,0.009074,0.044656,1.078749,0.453258,0.463287,0.446450,0.343939,0.248638,0.278887,0.222908,0.176491,0.237954,0.248787,0.202483,0.211772,0.033484,0.020320,0.062666,0.008176,0.021411,0.005473,0.064792,0.001012,0.003430,0.037506,0.028268,0.009180,0.016154,music
0.069215,0.042866,3.211901,0.124089,0.140234,0.743923,0.002489,0.123094,-21.690063,0.950770,0.275905,0.454415,0.345005,0.312169,-0.069987,0.001670,0.044523,0.111296,-0.032928,-0.103190,-0.296742,0.011383,0.004582,0.044968,0.007196,0.017924,0.004667,0.043094,0.002972,0.004664,0.013927,0.042039,0.004337,0.020870,0.011481,0.024217,0.073012,0.015066,0.022926,0.142299,0.001423,0.020482,0.273131,0.207355,0.158817,0.138635,0.215080,0.196946,0.130611,0.167154,0.124463,0.149037,0.133625,0.156011,0.137129,0.008548,0.002763,0.022669,0.006578,0.012235,0.003402,0.024257,0.002900,0.002824,0.009262,0.033104,0.003916,0.008597,music
0.059347,0.031011,3.128144,0.143239,0.167268,0.565535,0.005457,0.102382,-24.036357,1.415067,0.833796,0.876616,-0.113469,0.183660,0.241330,0.330261,0.416995,0.110548,0.033715,-0.164187,0.025411,0.009641,0.005124,0.059261,0.003738,0.038739,0.005280,0.076233,0.000884,0.000672,0.009874,0.040940,0.001870,0.034359,0.027099,0.024484,0.163067,0.021437,0.022224,0.314460,0.004555,0.068365,0.991108,0.396857,0.378824,0.413522,0.305546,0.301362,0.211352,0.261009,0.259849,0.201340,0.221349,0.169987,0.194800,0.008427,0.006046,0.053523,0.003464,0.035407,0.009675,0.067547,0.000859,0.000592,0.012124,0.024549,0.001868,0.015283,music
0.078199,0.017506,2.960954,0.168467,0.180358,0.930657,0.004446,0.151611,-24.861606,0.451820,-0.248308,0.290713,-0.224859,-0.069147,-0.237233,-0.052406,0.034739,0.263942,0.032792,0.053478,-0.004063,0.007745,0.003745,0.024416,0.005930,0.021085,0.009051,0.028553,0.002199,0.004935,0.040738,0.014849,0.005202,0.022546,0.027816,0.015859,0.301416,0.029513,0.015650,0.360150,0.003368,0.073519,1.692678,0.516614,0.458829,0.505294,0.281481,0.249099,0.352870,0.364939,0.319547,0.343923,0.176859,0.255273,0.179863,0.012552,0.003335,0.023125,0.005256,0.022841,0.009197,0.029520,0.002068,0.004407,0.053825,0.017960,0.005392,0.014637,music
0.039995,0.075784,3.261344,0.080726,0.126102,0.287307,0.002660,0.064701,-21.399996,2.107367,-0.191239,0.438496,-0.081540,0.177787,0.046338,0.021048,-0.143570,0.278479,0.100233,0.196747,-0.022481,0.016045,0.015483,0.042977,0.004508,0.018247,0.020203,0.055095,0.005244,0.005065,0.014366,0.021759,0.001487,0.021988,0.007461,0.023516,0.023789,0.015945,0.032321,0.056922,0.001028,0.010946,0.396653,0.213400,0.166318,0.175782,0.129657,0.209786,0.188260,0.221046,0.213455,0.181729,0.169991,0.223547,0.176258,0.012479,0.013380,0.025054,0.002202,0.011096,0.011843,0.025342,0.004507,0.003279,0.006303,0.011192,0.001330,0.003595,music
0.084687,0.032066,3.220812,0.148131,0.148620,1.005783,0.003638,0.149750,-22.395336,0.870986,0.546766,-0.201873,-0.237421,0.283204,0.024296,0.081324,-0.182746,0.301587,0.291781,0.224154,-0.065202,0.010049,0.003482,0.017769,0.005057,0.011572,0.006794,0.007913,0.004651,0.011181,0.011101,0.020137,0.003944,0.009304,0.023032,0.010355,0.095476,0.021481,0.019085,0.248374,0.001359,0.033852,0.437924,0.607759,0.284172,0.232995,0.244435,0.231888,0.249766,0.228239,0.191455,0.269304,0.228994,0.162041,0.177974,0.010059,0.003687,0.012334,0.005292,0.006869,0.008038,0.006818,0.006613,0.012156,0.007816,0.016961,0.003582,0.004183,music
0.062897,0.062791,3.077452,0.159599,0.177478,0.579919,0.011285,0.114769,-23.269110,2.065399,0.357830,0.476857,0.177375,0.263957,0.113094,0.039355,-0.027267,0.132126,0.229280,0.063878,-0.036147,0.010007,0.001429,0.036306,0.012028,0.041860,0.003073,0.126629,0.001618,0.003161,0.016029,0.039336,0.001207,0.045037,0.046187,0.042510,0.220612,0.056183,0.030134,0.481058,0.013504,0.116491,1.729181,0.573767,0.253974,0.281260,0.277510,0.352109,0.196025,0.193145,0.246222,0.245625,0.233675,0.219246,0.180944,0.019068,0.001808,0.033002,0.010640,0.036776,0.003779,0.127739,0.002916,0.003267,0.015496,0.039531,0.001478,0.029451,music
0.050692,0.099594,3.142058,0.164470,0.194893,0.418658,0.004516,0.059211,-22.156143,1.847199,0.324031,0.296483,0.274049,0.352219,-0.203522,0.016639,-0.020438,0.106228,0.093981,-0.115047,-0.056278,0.007486,0.001218,0.122200,0.010715,0.011689,0.003229,0.149248,0.001616,0.003634,0.008392,0.035628,0.001321,0.059342,0.020115,0.083826,0.098533,0.023187,0.013948,0.229141,0.002595,0.051499,0.516333,0.292960,0.177854,0.167491,0.183400,0.182978,0.181251,0.193744,0.162883,0.173552,0.172637,0.137658,0.147572,0.006632,0.001113,0.076990,0.011173,0.007010,0.002766,0.090314,0.001795,0.003249,0.005163,0.044389,0.000879,0.015751,music
0.077235,0.064487,3.087358,0.169765,0.178694,0.707918,0.006456,0.127745,-22.980897,1.211669,-0.258463,-0.026074,-0.570056,-0.100871,0.067090,-0.132620,0.000753,0.020877,0.019216,0.189656,-0.005346,0.009903,0.005167,0.033015,0.022258,0.009440,0.007456,0.054691,0.012362,0.012726,0.005260,0.007147,0.003740,0.024402,0.044972,0.042005,0.226986,0.043068,0.016473,0.593998,0.004282,0.105023,1.394859,0.865973,0.743247,0.536408,0.487375,0.385644,0.377607,0.319168,0.250549,0.300121,0.252713,0.263894,0.258525,0.017970,0.006258,0.046138,0.041710,0.009087,0.010320,0.055015,0.019300,0.016561,0.005351,0.009507,0.004690,0.017575,music
0.044283,0.130653,3.115829,0.127136,0.176739,0.309067,0.011296,0.063067,-22.959296,2.595240,0.134052,0.283489,0.174032,0.023836,0.081769,0.239913,0.057668,0.149188,0.048847,0.075391,-0.020083,0.017298,0.004484,0.031464,0.003173,0.029450,0.004557,0.072211,0.003619,0.003331,0.014724,0.062401,0.009059,0.033521,0.043974,0.119032,0.207916,0.051002,0.036924,0.367487,0.008627,0.086231,1.155829,0.681961,0.584217,0.445296,0.520807,0.283145,0.348156,0.243930,0.239676,0.211839,0.235708,0.258182,0.276297,0.017178,0.008699,0.034881,0.002747,0.019455,0.005474,0.048100,0.008779,0.004570,0.013643,0.070957,0.018963,0.017149,music
0.058178,0.104088,3.062415,0.165246,0.198893,0.505353,0.009658,0.088226,-22.671685,2.282497,0.575308,0.031483,0.011054,0.384993,0.234182,0.335417,0.084550,0.110606,-0.052734,0.250057,-0.167268,0.016488,0.008912,0.069099,0.008165,0.017925,0.011628,0.077159,0.001235,0.003594,0.015314,0.026159,0.002947,0.032487,0.041432,0.096743,0.202159,0.051658,0.020931,0.479593,0.006701,0.099700,1.206340,0.630940,0.605458,0.341252,0.441275,0.348509,0.290987,0.262134,0.230213,0.229459,0.201414,0.177072,0.200424,0.013183,0.012423,0.045023,0.013257,0.021141,0.017849,0.065746,0.001456,0.004333,0.013489,0.029952,0.003439,0.017009,music
0.014723,0.020306,2.501107,0.118104,0.199122,0.116617,0.013379,0.015222,-28.256219,2.588490,0.744811,0.557822,0.359777,0.242768,0.142945,0.121939,0.134508,0.048613,0.001594,0.018766,0.040860,0.003568,0.000741,0.176788,0.005312,0.036836,0.001613,0.131659,0.000158,0.000778,0.003550,0.021358,0.000980,0.062829,0.010014,0.019938,0.259770,0.012633,0.012608,0.099631,0.004700,0.015649,1.330029,0.249699,0.226540,0.110704,0.124934,0.115338,0.081959,0.079306,0.050211,0.104585,0.118661,0.081474,0.074714,0.002529,0.001113,0.054586,0.007905,0.017342,0.001909,0.040002,0.000243,0.001151,0.002933,0.023950,0.001446,0.012044,music
0.046654,0.075479,3.073446,0.153978,0.181901,0.434490,0.006932,0.078766,-22.847604,1.570758,-0.233219,0.375346,0.093947,0.287839,0.019181,0.007070,0.192133,0.329134,0.159147,0.065777,0.164604,0.003470,0.002056,0.182307,0.002197,0.007388,0.003139,0.080990,0.001754,0.003452,0.007731,0.043891,0.002869,0.062107,0.024402,0.030942,0.151422,0.048267,0.029520,0.365903,0.004094,0.084430,0.905275,0.559556,0.726598,0.365613,0.418056,0.408067,0.274612,0.291044,0.318077,0.290598,0.214587,0.247988,0.203623,0.003257,0.002386,0.082686,0.002516,0.007045,0.003188,0.062932,0.003351,0.003995,0.009203,0.040850,0.003483,0.022764,music
0.072652,0.034080,3.121853,0.172403,0.183403,0.749783,0.004875,0.134914,-23.333339,1.600561,0.688135,0.345949,0.236808,0.463363,0.074076,0.034892,0.139675,0.109180,0.084815,0.016667,-0.061549,0.009711,0.001967,0.064479,0.003993,0.046834,0.002686,0.062606,0.003069,0.002282,0.005931,0.040509,0.002553,0.033515,0.036731,0.018776,0.143714,0.039018,0.020413,0.463944,0.003380,0.109254,0.853534,0.534233,0.218548,0.250707,0.253759,0.272883,0.220151,0.281476,0.225045,0.190723,0.261152,0.166881,0.201742,0.010582,0.003359,0.038115,0.003412,0.033341,0.002999,0.054919,0.004661,0.001940,0.006713,0.036228,0.002557,0.010883,music
0.066345,0.033955,3.220150,0.162475,0.200754,0.346757,0.004087,0.073004,-23.247087,2.192663,-0.839412,0.132349,0.018890,0.345404,0.017182,0.011729,0.069831,0.049541,0.248544,0.166410,-0.070473,0.008738,0.009793,0.016481,0.003989,0.016548,0.006445,0.048967,0.004100,0.022839,0.010225,0.013267,0.011329,0.017669,0.030654,0.022794,0.092197,0.063644,0.045644,0.215230,0.002656,0.059411,1.036974,0.694225,0.319233,0.285438,0.273451,0.218935,0.282325,0.222698,0.242789,0.251962,0.224100,0.153651,0.150282,0.006474,0.009281,0.009763,0.003127,0.016714,0.004778,0.024226,0.002711,0.018395,0.009931,0.012004,0.009122,0.004806,music
0.037591,0.035121,2.979299,0.148322,0.194614,0.321886,0.010910,0.051112,-26.323546,2.223787,0.670801,0.444826,0.467641,0.425277,0.203062,0.122269,0.126928,0.067358,-0.092433,-0.019848,0.042533,0.008703,0.000537,0.132180,0.005280,0.016052,0.001778,0.128777,0.003113,0.001187,0.014132,0.044635,0.000670,0.061822,0.037342,0.037610,0.268218,0.035580,0.030575,0.388271,0.010169,0.077575,1.843477,0.760906,0.542181,0.364320,0.347380,0.240404,0.239392,0.224175,0.270331,0.211790,0.222798,0.181781,0.164060,0.009558,0.000678,0.109309,0.009948,0.015082,0.002734,0.091169,0.007653,0.002436,0.017661,0.035713,0.000854,0.023011,music
0.044657,0.034533,3.178822,0.114403,0.162022,0.312740,0.006311,0.055966,-23.266819,1.858494,-0.392729,0.253060,0.508892,-0.178644,0.252364,0.072786,0.052728,0.024806,0.196384,0.067453,-0.106032,0.010466,0.005212,0.055576,0.030342,0.010125,0.004984,0.046313,0.003348,0.008441,0.008090,0.015700,0.002628,0.024338,0.013306,0.015640,0.276020,0.024216,0.026794,0.127551,0.004135,0.019677,0.662004,0.548948,0.519882,0.451658,0.415062,0.343383,0.278586,0.231777,0.165087,0.283102,0.340835,0.200713,0.336263,0.010872,0.010645,0.036357,0.037785,0.010939,0.006322,0.027608,0.008633,0.009072,0.008524,0.017617,0.002659,0.009599,music
0.064428,0.080926,3.129843,0.194878,0.218286,0.652854,0.004127,0.115495,-22.242832,1.394644,0.153905,0.882016,0.450245,-0.063022,-0.123256,-0.206065,-0.170126,-0.030824,0.011142,0.155739,0.215873,0.006966,0.001248,0.095959,0.017179,0.028771,0.006088,0.120715,0.001003,0.004982,0.006071,0.019746,0.001754,0.043498,0.037061,0.054965,0.176889,0.032014,0.015886,0.413532,0.004334,0.109153,0.353995,0.405324,0.346890,0.222276,0.208944,0.180021,0.223142,0.212292,0.192281,0.162646,0.186975,0.147372,0.121902,0.006414,0.001279,0.078587,0.013202,0.018309,0.004997,0.069888,0.001031,0.005152,0.005133,0.017549,0.002156,0.022422,music
0.051724,0.080996,2.946832,0.169968,0.218901,0.428935,0.007277,0.056352,-23.792007,1.719746,0.964136,0.471583,0.241226,0.237735,0.260508,0.161650,0.228971,0.123952,0.033808,0.084966,0.175449,0.003332,0.000824,0.088099,0.002097,0.020058,0.002332,0.165299,0.000388,0.001664,0.009794,0.047187,0.000861,0.057384,0.034993,0.078479,0.288721,0.050436,0.027052,0.372915,0.006153,0.065453,1.653698,0.642208,0.610147,0.551437,0.395424,0.282881,0.318136,0.225412,0.188318,0.164760,0.161246,0.184879,0.237391,0.002131,0.000991,0.063091,0.001857,0.012831,0.002878,0.108515,0.000390,0.002490,0.010802,0.032119,0.000867,0.020991,music
0.034347,0.076362,3.129084,0.109723,0.157872,0.237097,0.002819,0.038271,-22.189417,2.130248,0.252828,0.367666,0.078316,0.038705,0.016206,0.165309,0.191801,0.135275,-0.112240,-0.062228,0.100064,0.006689,0.001135,0.178529,0.005723,0.038994,0.010424,0.040441,0.000689,0.000824,0.004455,0.043511,0.006635,0.050376,0.013771,0.014914,0.065353,0.026110,0.023876,0.151719,0.001918,0.020505,0.620665,0.351020,0.183166,0.158176,0.198855,0.223665,0.172456,0.166486,0.180865,0.167126,0.136327,0.159091,0.173573,0.005318,0.000685,0.041534,0.003869,0.033676,0.010094,0.014909,0.000444,0.000574,0.002300,0.020000,0.005045,0.009696,music
0.079288,0.045686,3.219823,0.135762,0.142600,0.772196,0.004397,0.139814,-22.580157,1.285007,0.056692,0.479938,0.142867,0.182452,0.054845,-0.047934,0.280973,0.200706,-0.072021,-0.223766,0.084794,0.015179,0.003150,0.029839,0.021889,0.025296,0.007970,0.016107,0.000932,0.008250,0.007697,0.027218,0.006222,0.017637,0.026018,0.027246,0.095546,0.020822,0.020366,0.302108,0.002729,0.055978,0.711435,0.466736,0.323748,0.393481,0.219538,0.310871,0.253296,0.274902,0.229816,0.334456,0.257567,0.214128,0.143923,0.025895,0.004171,0.024677,0.022276,0.021685,0.012894,0.012116,0.000577,0.012506,0.005805,0.017155,0.008407,0.007988,music
0.066361,0.015693,3.256961,0.123047,0.143603,0.544972,0.002483,0.101562,-24.021918,0.364801,-0.864900,-0.276958,-0.509039,0.096606,0.013150,0.025241,0.052727,0.272294,0.204780,0.215701,0.044246,0.010094,0.004755,0.027304,0.016608,0.005357,0.007556,0.005035,0.003062,0.008586,0.012317,0.023121,0.001775,0.012856,0.011855,0.015088,0.039139,0.010621,0.012782,0.133003,0.000976,0.020539,0.766477,0.508075,0.331322,0.269722,0.228555,0.174918,0.188224,0.155290,0.145072,0.153849,0.205534,0.165439,0.180755,0.010484,0.003479,0.032081,0.012212,0.003398,0.004427,0.004597,0.002239,0.004906,0.009659,0.014074,0.001331,0.009060,music
0.055910,0.092135,3.079183,0.143293,0.178978,0.386164,0.011362,0.083462,-22.920368,2.200983,-0.105599,-0.127412,0.100178,0.151547,0.013667,0.211145,-0.019536,-0.191970,-0.215491,-0.016219,0.046083,0.005679,0.005575,0.051013,0.024178,0.019063,0.009053,0.028137,0.000648,0.004894,0.017179,0.067839,0.002999,0.032218,0.045143,0.059059,0.206510,0.053956,0.028508,0.363868,0.007901,0.084462,1.198133,0.619910,0.933791,0.486281,0.477253,0.480971,0.380041,0.356433,0.330003,0.324839,0.340431,0.391643,0.329533,0.005592,0.008679,0.038568,0.037428,0.015062,0.012881,0.028932,0.000659,0.008302,0.027001,0.063315,0.004892,0.013160,music
0.136298,0.027453,2.921710,0.260544,0.210532,1.231012,0.007976,0.293466,-25.414128,1.954239,0.737797,0.328410,0.062077,0.127370,-0.019068,-0.113935,0.094744,-0.085496,0.003762,-0.045690,-0.083640,0.006681,0.002026,0.069241,0.007251,0.015851,0.004294,0.110642,0.000711,0.002470,0.007086,0.026041,0.001708,0.040705,0.115030,0.026411,0.355382,0.091024,0.023289,0.901672,0.009116,0.222606,1.882995,0.684450,0.534916,0.512557,0.313377,0.297375,0.280463,0.205814,0.218987,0.225602,0.257844,0.251592,0.198585,0.006442,0.002747,0.063607,0.008918,0.014708,0.004850,0.114330,0.000717,0.003603,0.009912,0.030289,0.002152,0.029168,music
0.033417,0.043378,3.199450,0.105071,0.166027,0.132387,0.008043,0.043829,-22.874609,2.573430,-0.538702,-0.137050,-0.190273,-0.171592,-0.166588,0.188975,0.091573,0.198114,0.159659,0.073642,-0.214680,0.030109,0.022140,0.030962,0.013067,0.011415,0.006718,0.029488,0.016222,0.025812,0.007299,0.015010,0.003827,0.020351,0.008235,0.024196,0.083377,0.026940,0.032494,0.069170,0.004741,0.013831,0.981523,0.469581,0.378987,0.370071,0.450388,0.349178,0.272994,0.335221,0.215615,0.286937,0.179215,0.175286,0.175918,0.022028,0.018781,0.029011,0.012441,0.009880,0.004973,0.025101,0.015952,0.026213,0.005418,0.017305,0.004535,0.007608,music
0.074716,0.100396,3.122035,0.156300,0.169542,0.586362,0.007653,0.124819,-22.998613,1.905733,-0.222858,0.116424,0.242413,-0.108260,0.103144,0.209620,-0.170951,-0.035116,-0.159855,-0.201751,-0.346423,0.010949,0.018123,0.063058,0.012455,0.012412,0.003868,0.077965,0.003885,0.003285,0.009832,0.022716,0.003559,0.036591,0.063456,0.101450,0.177450,0.053643,0.023734,0.531550,0.005271,0.125253,1.783211,0.748938,0.662303,0.477539,0.390783,0.455169,0.319994,0.296359,0.290960,0.493123,0.349978,0.270406,0.400996,0.013938,0.020074,0.063984,0.021237,0.014912,0.004988,0.084005,0.007451,0.004176,0.010209,0.027833,0.006966,0.022029,music
0.068682,0.035585,3.207497,0.148955,0.172804,0.545595,0.005266,0.114406,-22.782832,1.915774,-0.115623,-0.007572,-0.050657,-0.112663,-0.117921,0.006220,0.159545,0.115981,0.062810,-0.039973,-0.074854,0.022325,0.027518,0.018075,0.007730,0.022820,0.014943,0.034271,0.004127,0.005900,0.022434,0.018550,0.002552,0.020333,0.032853,0.016867,0.100707,0.060722,0.044920,0.387454,0.003159,0.089750,0.832519,0.615519,0.759129,0.354059,0.220649,0.425600,0.264791,0.357808,0.280830,0.258048,0.236751,0.244492,0.162032,0.024236,0.025682,0.016861,0.007817,0.019282,0.018012,0.042873,0.004595,0.003893,0.016445,0.016366,0.002576,0.009942,music
0.054503,0.028734,3.044430,0.150095,0.193850,0.313772,0.007479,0.057713,-24.876448,2.979662,0.284770,0.249477,0.149822,-0.037060,-0.029683,-0.333047,-0.031292,0.221716,0.375070,0.038476,-0.218580,0.017410,0.001421,0.055002,0.004168,0.029746,0.004158,0.052798,0.003641,0.017560,0.018790,0.039823,0.003550,0.026642,0.036441,0.036516,0.198929,0.043812,0.027231,0.336840,0.005421,0.080839,1.284524,0.712286,0.834135,0.511287,0.275004,0.304296,0.312383,0.268758,0.267105,0.220585,0.240758,0.200764,0.155993,0.018642,0.002231,0.038995,0.004215,0.017931,0.004754,0.050577,0.007144,0.016223,0.021956,0.030757,0.003818,0.013427,music
0.064746,0.034784,3.113569,0.152153,0.181235,0.571579,0.004206,0.097709,-23.532739,2.104608,0.529459,0.105838,-0.108843,0.213375,-0.035311,0.032196,-0.004061,0.231079,0.037578,-0.023870,-0.076812,0.030217,0.003142,0.039665,0.007461,0.019348,0.005771,0.040908,0.004432,0.007994,0.017184,0.030727,0.013219,0.024000,0.030324,0.028403,0.155789,0.045530,0.031365,0.381934,0.002033,0.075410,1.458405,0.415500,0.360850,0.343527,0.392268,0.413821,0.192493,0.226511,0.202329,0.248738,0.205862,0.149552,0.190134,0.026557,0.006104,0.040604,0.004711,0.013854,0.004142,0.027230,0.007015,0.008726,0.011247,0.021834,0.015952,0.007993,music
