@RELATION knnSpeaker
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {bbc_sp_1,jimcarrey,F2,M3,bbc_sp_4,thodoris,dw_sp04,psomiadis,TI,M5,letterman1,M1,M4,tv_aytias,billmarrey,dw_spk02,F3,lusa_spk01,dw_spk01,bbc_sp_2,F5,lusa_spk04,lusa_spk03}

@DATA
0.085427,0.013866,2.819793,0.163462,0.173871,0.706806,0.015839,0.165705,-27.499048,2.316691,0.417882,-0.037840,-0.225568,0.066944,0.161955,0.177398,0.275935,-0.004126,-0.102582,0.165707,0.088086,0.008942,0.005371,0.078678,0.014663,0.028890,0.008734,0.044730,0.001721,0.005814,0.018785,0.028096,0.004910,0.032623,0.075652,0.019209,0.516498,0.059918,0.027098,0.671273,0.015643,0.170756,3.892870,1.091058,0.616760,0.519124,0.545458,0.337804,0.280257,0.332841,0.261828,0.239527,0.174981,0.230078,0.185424,0.008708,0.007917,0.081589,0.020786,0.040666,0.012269,0.045996,0.003279,0.008430,0.024582,0.032494,0.005970,0.020708,M5
0.051627,0.010648,2.755259,0.138072,0.175592,0.415242,0.011985,0.098125,-30.466625,2.316363,0.506217,0.158269,0.134893,0.159904,0.303629,0.168868,0.051061,-0.011293,-0.129594,-0.043806,0.070276,0.005836,0.001651,0.122824,0.004270,0.007218,0.004811,0.132934,0.001116,0.005328,0.016607,0.023159,0.003188,0.051512,0.044722,0.013221,0.320296,0.037956,0.020175,0.324197,0.004931,0.078637,2.145585,0.770682,0.548352,0.294288,0.240386,0.225789,0.194756,0.138779,0.152215,0.136772,0.144005,0.117260,0.139582,0.005957,0.001644,0.059004,0.004315,0.007082,0.007084,0.053911,0.001977,0.006642,0.016917,0.007068,0.005216,0.010433,M5
0.092094,0.008010,2.652908,0.160889,0.178674,0.618335,0.015266,0.141806,-28.588189,2.270750,0.314997,0.253262,-0.108899,0.058103,0.074841,0.143466,0.164320,0.026892,-0.072922,0.154621,-0.032525,0.009129,0.005303,0.060079,0.008532,0.018760,0.005577,0.085935,0.001179,0.007442,0.036871,0.017003,0.004565,0.034741,0.092814,0.014381,0.498694,0.054617,0.028964,0.586852,0.011071,0.158365,4.040176,1.058962,0.597618,0.340882,0.467033,0.400270,0.318458,0.230999,0.277367,0.200589,0.176153,0.196467,0.188690,0.013684,0.007756,0.070636,0.009082,0.021725,0.005454,0.092552,0.002765,0.011589,0.042498,0.011953,0.005216,0.027129,M5
0.059341,0.021506,2.819685,0.143577,0.172213,0.475333,0.015447,0.111724,-26.424657,2.633405,0.358614,0.010718,-0.283287,-0.062826,0.062943,0.169912,0.153808,0.026805,-0.010204,0.123467,0.111764,0.012939,0.003740,0.069358,0.016501,0.022672,0.012436,0.061342,0.001022,0.006678,0.021831,0.024859,0.006706,0.032851,0.049383,0.026597,0.505781,0.047944,0.034216,0.507889,0.011291,0.133071,4.313298,0.888019,0.687371,0.449847,0.496491,0.398731,0.302752,0.222358,0.270617,0.240345,0.204582,0.228840,0.180393,0.016114,0.004142,0.070493,0.020694,0.022152,0.014038,0.082496,0.001520,0.010501,0.032154,0.026546,0.009799,0.023641,M5
0.122615,0.009535,2.722194,0.193209,0.188292,0.793094,0.019507,0.203333,-29.211695,2.022950,0.750872,0.061603,-0.128294,0.018484,0.011554,0.110378,0.223278,0.087413,-0.004372,0.166941,0.060281,0.010066,0.004259,0.069420,0.006093,0.013100,0.004419,0.067359,0.001429,0.007845,0.027701,0.017513,0.002898,0.030073,0.112387,0.026171,0.533133,0.081036,0.028766,0.680803,0.019806,0.191136,4.051509,1.134273,0.547805,0.456787,0.343222,0.359953,0.280945,0.236030,0.284144,0.258324,0.223547,0.200581,0.222875,0.009101,0.007870,0.078087,0.008078,0.013602,0.005173,0.062561,0.003815,0.009368,0.033137,0.014458,0.002881,0.023041,M5
0.053191,0.008730,2.724623,0.140107,0.173089,0.531913,0.016111,0.098250,-29.176593,2.434330,0.502366,0.293534,-0.008556,0.160066,0.042990,0.102095,0.054609,0.137228,-0.174198,0.123106,0.042779,0.008746,0.003267,0.053103,0.012060,0.021802,0.002407,0.069981,0.001857,0.013530,0.052911,0.021327,0.002361,0.034273,0.037760,0.013325,0.453229,0.030763,0.030652,0.544848,0.013122,0.094496,5.264057,0.809045,0.851774,0.296719,0.392621,0.251289,0.316161,0.174436,0.246199,0.197667,0.151408,0.161291,0.164679,0.006649,0.004682,0.054653,0.012504,0.020981,0.001986,0.087510,0.002860,0.016957,0.048323,0.012895,0.003720,0.021524,M5
0.050498,0.012777,2.821166,0.132062,0.171806,0.478172,0.013836,0.092717,-28.763872,2.683760,0.376588,0.448024,-0.049105,0.111244,0.092280,0.087572,0.110698,0.154536,-0.121280,0.137916,0.012704,0.007958,0.002418,0.062951,0.008011,0.030229,0.006456,0.075194,0.002918,0.009391,0.034481,0.020761,0.002509,0.032943,0.034512,0.017809,0.484620,0.034518,0.039277,0.456237,0.008307,0.073329,5.013724,0.881622,0.855592,0.402132,0.351309,0.302148,0.290099,0.197744,0.248883,0.218200,0.201743,0.236448,0.158833,0.006682,0.002925,0.052901,0.008235,0.031732,0.006620,0.054382,0.005846,0.010030,0.038843,0.012876,0.002793,0.013253,M5
0.167969,0.040915,3.115177,0.244101,0.186265,1.553540,0.009563,0.304052,-23.319984,0.659992,-0.584127,-0.496437,-0.230170,0.049730,0.061231,-0.287661,-0.127693,0.043482,-0.277433,-0.054145,-0.180651,0.024834,0.008761,0.009416,0.008486,0.006291,0.013329,0.011621,0.008179,0.013414,0.009968,0.014795,0.010588,0.015519,0.058387,0.044669,0.291626,0.046968,0.012638,0.500762,0.008713,0.132880,1.499980,0.678296,0.938469,0.416695,0.542429,0.355228,0.281045,0.312325,0.290000,0.369730,0.210060,0.325475,0.330912,0.034903,0.017069,0.012590,0.012686,0.005268,0.023070,0.011996,0.008190,0.025787,0.009449,0.032931,0.011193,0.011806,letterman1
0.160200,0.031106,2.822524,0.265116,0.200483,1.410062,0.008980,0.353295,-24.373490,1.348464,0.707967,-0.729411,-0.345226,0.052091,-0.149220,0.043243,-0.113699,0.017160,-0.022952,-0.031556,0.160406,0.011399,0.004795,0.008335,0.007107,0.024296,0.020306,0.020141,0.002875,0.016363,0.010084,0.018408,0.015054,0.017657,0.083681,0.031611,0.461078,0.063486,0.013877,0.538462,0.006518,0.142742,2.323357,0.620950,1.159189,0.510950,0.588908,0.325295,0.420671,0.291901,0.353698,0.258393,0.280520,0.221949,0.324569,0.010459,0.006642,0.007729,0.008146,0.028429,0.029426,0.029341,0.004162,0.029792,0.010418,0.031678,0.015170,0.011305,letterman1
0.104255,0.052282,3.164980,0.216347,0.196173,0.954308,0.013431,0.207875,-23.771218,1.641800,-0.120889,-0.596365,-0.030937,0.161551,-0.161117,-0.088448,-0.106023,0.210544,-0.014406,0.015835,0.195410,0.010563,0.004169,0.005693,0.006037,0.017275,0.016839,0.027648,0.002144,0.028950,0.034673,0.016772,0.008251,0.024764,0.045735,0.050027,0.160409,0.052780,0.018947,0.549561,0.008143,0.139495,1.708909,1.150117,1.194452,0.543411,0.618775,0.332406,0.369652,0.313620,0.243851,0.207982,0.210678,0.190322,0.261802,0.022442,0.007330,0.005936,0.009760,0.022965,0.024381,0.042318,0.002543,0.035124,0.039422,0.028049,0.019536,0.010204,letterman1
0.130788,0.050640,3.156931,0.227516,0.197887,1.146633,0.012426,0.248125,-22.910724,1.416611,-0.167600,-0.530639,-0.448825,0.049776,0.058188,0.036800,-0.163924,0.065397,0.046248,-0.023657,0.078283,0.007219,0.009231,0.012910,0.018491,0.013961,0.023603,0.025016,0.014615,0.010410,0.008780,0.009717,0.011170,0.021858,0.050242,0.032742,0.219517,0.038439,0.016979,0.421254,0.009350,0.122855,1.443698,0.703790,1.016346,0.436842,0.546730,0.373220,0.352941,0.197699,0.417045,0.285379,0.338526,0.171443,0.293743,0.009196,0.014610,0.022795,0.034600,0.023163,0.035262,0.034259,0.026956,0.020065,0.006254,0.016551,0.019162,0.009796,letterman1
0.121134,0.027241,2.839997,0.223067,0.209122,1.022380,0.013368,0.232768,-24.611864,2.030862,0.284021,-0.594155,-0.243934,-0.031580,0.077562,0.169848,-0.044834,-0.034715,-0.094514,0.009813,-0.082734,0.013410,0.011016,0.025420,0.018132,0.034242,0.016534,0.036328,0.002153,0.004299,0.010381,0.008842,0.009008,0.021889,0.060146,0.030245,0.370979,0.062972,0.026077,0.623564,0.008354,0.155939,2.243672,0.703345,0.923442,0.643440,0.579518,0.409031,0.368314,0.302228,0.333896,0.257067,0.211961,0.243969,0.220831,0.018897,0.012288,0.033060,0.022631,0.041836,0.018472,0.041159,0.003086,0.004706,0.009941,0.008411,0.012692,0.011768,letterman1
0.158323,0.091238,3.238987,0.258519,0.193337,1.611363,0.009932,0.292875,-21.590850,-0.218560,-1.093879,-0.506472,-0.292811,0.156529,0.012018,-0.042225,-0.337461,-0.187045,-0.235051,0.009272,0.090074,0.010392,0.004729,0.004213,0.013068,0.015032,0.012985,0.025830,0.011052,0.003781,0.007165,0.004101,0.004192,0.017393,0.049435,0.036040,0.112223,0.017990,0.009633,0.429759,0.006610,0.083618,0.743975,0.491062,0.433818,0.436836,0.391396,0.229518,0.281864,0.301983,0.335464,0.324236,0.464194,0.398042,0.288312,0.025950,0.004560,0.004192,0.024419,0.025687,0.031624,0.056587,0.016045,0.005072,0.012207,0.004936,0.004444,0.016260,letterman1
0.183667,0.017692,2.942531,0.237819,0.184763,1.867571,0.004764,0.321500,-23.889606,0.507006,-0.566358,-0.366784,-0.288149,0.244452,-0.311526,-0.449949,-0.250687,0.100459,-0.148605,0.139421,-0.300746,0.005842,0.004260,0.007263,0.009680,0.010931,0.010823,0.010321,0.009623,0.013299,0.015842,0.015021,0.005645,0.008096,0.025883,0.027844,0.441197,0.014599,0.014288,0.216977,0.001768,0.028585,1.394234,0.298870,0.314844,0.294168,0.234479,0.222927,0.467100,0.354785,0.241159,0.373919,0.224743,0.303656,0.174954,0.003904,0.003483,0.005910,0.008587,0.008494,0.005820,0.005079,0.012777,0.008637,0.013844,0.008240,0.003853,0.003095,letterman1
0.213004,0.063872,3.258027,0.279876,0.187089,2.088277,0.003410,0.328690,-21.463075,-0.801501,-1.034603,-0.375767,-0.408750,0.449569,-0.284637,-0.187437,-0.147531,0.132501,-0.073655,-0.134388,-0.179793,0.004880,0.004806,0.010700,0.004636,0.004622,0.004623,0.004855,0.005243,0.010410,0.025570,0.006992,0.004197,0.011039,0.028432,0.025734,0.040017,0.011503,0.006112,0.246379,0.002182,0.028122,0.327187,0.304886,0.198203,0.257917,0.296944,0.194404,0.158447,0.200662,0.165663,0.161322,0.226488,0.225610,0.200986,0.003067,0.002933,0.031351,0.002290,0.002643,0.004360,0.002843,0.004990,0.010925,0.042706,0.006643,0.002176,0.012506,letterman1
0.160468,0.092842,3.195221,0.245400,0.189793,1.596326,0.007475,0.287500,-21.208004,0.283466,-0.469030,-0.543160,-0.777925,0.201731,-0.028973,0.050235,-0.335012,-0.422640,-0.271508,0.036234,-0.017286,0.007951,0.007812,0.015261,0.016447,0.030663,0.011098,0.007604,0.004247,0.005042,0.007117,0.006550,0.005225,0.015792,0.037573,0.040272,0.156347,0.012507,0.010827,0.375925,0.004644,0.057941,0.396770,0.453739,0.519799,0.355513,0.237094,0.253094,0.214716,0.353351,0.421464,0.368432,0.341779,0.391322,0.474579,0.010853,0.010284,0.026853,0.024114,0.037120,0.011160,0.007154,0.006956,0.008712,0.012248,0.009272,0.005431,0.009131,letterman1
0.158172,0.039660,3.044146,0.248550,0.195065,1.164470,0.012014,0.284397,-23.839581,1.564325,0.265355,-0.703757,-0.472545,0.206813,0.008511,0.050171,0.007193,0.125093,0.077844,0.001393,0.042958,0.008773,0.005020,0.010765,0.011510,0.010417,0.011098,0.022089,0.004416,0.016363,0.028524,0.010200,0.005337,0.016102,0.117399,0.036653,0.217258,0.087946,0.022876,0.522372,0.007372,0.158810,1.869112,0.800942,0.786541,0.393648,0.706150,0.393761,0.414839,0.258838,0.302649,0.298905,0.234534,0.184710,0.227158,0.012025,0.006814,0.012097,0.013138,0.012950,0.017760,0.027770,0.009225,0.020519,0.031609,0.013718,0.007785,0.007821,letterman1
0.088110,0.010710,2.829073,0.169313,0.181085,0.609340,0.014475,0.126333,-29.865151,2.100877,0.391917,0.075662,-0.057128,-0.238623,-0.003968,-0.135326,-0.039291,0.249896,-0.256015,0.160920,-0.093820,0.020180,0.005484,0.042802,0.015713,0.029850,0.013497,0.045302,0.002620,0.013364,0.021067,0.014430,0.005824,0.028006,0.077267,0.023183,0.599888,0.045131,0.035888,0.463320,0.006466,0.114885,5.285965,1.147268,1.073852,0.578403,0.402017,0.314347,0.380058,0.276296,0.243747,0.306570,0.270468,0.249037,0.229159,0.035596,0.010373,0.074900,0.026481,0.037405,0.016972,0.041292,0.004934,0.021342,0.023015,0.011769,0.011701,0.019002,M1
0.098957,0.015553,2.864170,0.170441,0.163173,0.743878,0.018684,0.174500,-28.147491,2.142517,0.607168,-0.384424,-0.347081,-0.289912,-0.023795,0.031323,-0.133978,0.076447,-0.159920,0.080376,-0.221607,0.033104,0.006762,0.037050,0.009834,0.009602,0.008944,0.024618,0.003122,0.012309,0.031826,0.023135,0.014590,0.024931,0.081033,0.023258,0.516852,0.060794,0.024701,0.547937,0.013865,0.140233,4.805265,0.842058,0.907365,0.470756,0.529391,0.337475,0.297377,0.344836,0.285482,0.265382,0.239455,0.237245,0.379411,0.045099,0.010484,0.048206,0.011844,0.010090,0.008952,0.026045,0.006272,0.014862,0.036353,0.027641,0.022729,0.012818,M1
0.087367,0.008545,2.749534,0.177753,0.182344,0.644734,0.019928,0.139032,-31.708308,1.966457,0.253117,0.016192,0.013076,-0.185414,0.048184,-0.040138,-0.087255,0.213307,-0.089986,0.076633,-0.088644,0.010951,0.005120,0.060700,0.006237,0.015521,0.011224,0.075025,0.002728,0.016268,0.022493,0.016112,0.002954,0.032816,0.088159,0.016705,0.522251,0.065490,0.038194,0.575127,0.013951,0.151847,6.059345,1.184083,1.001326,0.401796,0.482781,0.330256,0.358314,0.302228,0.284030,0.282089,0.227434,0.196875,0.219914,0.011286,0.012899,0.085264,0.006312,0.027434,0.015766,0.064674,0.004119,0.024129,0.025359,0.013720,0.002778,0.022599,M1
0.057976,0.026994,2.851198,0.144932,0.165857,0.524292,0.021685,0.098871,-28.343382,2.476530,0.206825,-0.003196,-0.226342,-0.224106,0.011354,-0.049306,-0.200066,0.174549,-0.132939,0.170179,-0.000558,0.013547,0.002409,0.036009,0.013059,0.024782,0.009127,0.057910,0.003386,0.020618,0.027665,0.013199,0.007396,0.030188,0.029006,0.038329,0.480796,0.043228,0.043945,0.444190,0.019285,0.092801,5.809153,0.864552,0.786196,0.436564,0.514273,0.510015,0.357602,0.233448,0.273833,0.309569,0.198208,0.243596,0.347399,0.029854,0.002508,0.054647,0.015612,0.038012,0.007376,0.066951,0.008895,0.026410,0.034386,0.008941,0.023357,0.017996,M1
0.051962,0.020491,2.901712,0.144090,0.185918,0.351032,0.019239,0.066466,-31.075488,2.524601,0.657356,0.043212,-0.132256,-0.042709,-0.015392,0.140844,0.090607,0.093646,-0.016714,0.073829,-0.060319,0.008121,0.004438,0.084651,0.006110,0.026470,0.008130,0.088668,0.000522,0.005519,0.017172,0.024779,0.002050,0.043851,0.043892,0.031165,0.490384,0.036055,0.033656,0.467198,0.012543,0.083505,6.466769,0.790996,0.579393,0.544229,0.556699,0.454715,0.242604,0.271009,0.218743,0.208570,0.253858,0.162955,0.202768,0.010981,0.008122,0.113814,0.010853,0.029432,0.017876,0.077327,0.000832,0.008321,0.017746,0.039227,0.003037,0.026839,M1
0.080809,0.018362,2.803353,0.172799,0.182074,0.538422,0.016486,0.111250,-29.673321,1.865543,0.777115,-0.196630,-0.188036,0.019971,-0.047654,0.050481,0.064771,0.198601,-0.046683,0.028570,-0.119267,0.013443,0.003991,0.055416,0.003245,0.032138,0.006656,0.042552,0.002327,0.019378,0.026571,0.021916,0.008654,0.034651,0.076898,0.026396,0.524657,0.059988,0.024165,0.499019,0.008371,0.120721,6.315715,1.298844,0.958265,0.563476,0.484491,0.261837,0.283003,0.348796,0.282354,0.249224,0.264509,0.208245,0.350485,0.026895,0.009575,0.107248,0.002452,0.052124,0.009227,0.050825,0.005676,0.035440,0.029263,0.030407,0.017684,0.027191,M1
0.064831,0.017438,2.821558,0.142086,0.174703,0.496275,0.014927,0.087917,-30.494704,2.428230,0.143513,0.154958,-0.006168,-0.045351,0.074693,0.065249,0.047120,0.130557,-0.146513,0.104621,-0.075528,0.013083,0.004935,0.085693,0.012555,0.015039,0.005060,0.069947,0.003401,0.009712,0.026751,0.018152,0.004077,0.036270,0.061399,0.029450,0.536320,0.032730,0.033620,0.454688,0.007251,0.088845,6.564472,0.809136,0.748074,0.622660,0.427374,0.341336,0.258673,0.265471,0.276659,0.235477,0.210226,0.200696,0.206311,0.016244,0.009535,0.098131,0.014195,0.019354,0.008705,0.064820,0.007722,0.011442,0.024787,0.016017,0.005907,0.024617,M1
0.096370,0.009409,2.845597,0.179988,0.180108,0.655759,0.016929,0.149917,-30.778955,2.052645,0.309312,-0.127762,-0.021933,-0.224407,0.086690,0.044538,-0.036862,0.201956,-0.057272,0.035464,0.016490,0.020433,0.005995,0.048192,0.006395,0.013064,0.011582,0.051408,0.003445,0.009384,0.018309,0.026075,0.004983,0.029245,0.091319,0.019940,0.420447,0.066840,0.028717,0.497472,0.011339,0.147958,6.058500,1.015948,0.978599,0.429212,0.523938,0.273648,0.364609,0.289404,0.401783,0.250804,0.240883,0.189764,0.194729,0.030489,0.017329,0.075417,0.008243,0.018328,0.018560,0.050977,0.009009,0.010616,0.021317,0.038806,0.007471,0.018703,M1
0.088360,0.012088,2.627547,0.163614,0.179153,0.565309,0.018970,0.122000,-28.152502,2.333056,0.269005,0.107102,-0.007725,0.004760,0.142362,-0.082993,0.103004,0.078340,-0.092674,0.097950,-0.139258,0.015997,0.004899,0.034945,0.006714,0.013403,0.010697,0.064980,0.001941,0.009087,0.034118,0.019996,0.007918,0.028160,0.079894,0.019340,0.500597,0.060919,0.032022,0.510334,0.012714,0.133242,5.092565,0.941919,0.780481,0.511936,0.575949,0.393450,0.291317,0.349873,0.267022,0.260550,0.214089,0.208239,0.188652,0.021037,0.008222,0.069538,0.008687,0.013576,0.013739,0.063168,0.003266,0.012179,0.028636,0.021435,0.010640,0.019948,M1
0.062215,0.015830,2.831401,0.146100,0.179418,0.460960,0.016889,0.085403,-29.856714,2.466229,0.224992,0.133239,0.205383,-0.124402,0.051163,0.060681,0.035182,0.198040,-0.104811,0.093585,-0.082222,0.007237,0.006315,0.060381,0.005968,0.016084,0.005258,0.079450,0.002191,0.012048,0.037147,0.022911,0.001930,0.035913,0.046641,0.020489,0.328275,0.039791,0.034599,0.438721,0.009146,0.096209,6.566474,0.862616,0.843124,0.509147,0.558528,0.280176,0.280122,0.350522,0.206285,0.270777,0.227914,0.236649,0.159668,0.007634,0.016999,0.083934,0.006323,0.028216,0.007351,0.071091,0.005596,0.016764,0.029481,0.024082,0.001675,0.021727,M1
0.073874,0.002536,2.870111,0.150507,0.177587,0.548608,0.012715,0.086344,-34.563639,2.109238,0.342907,0.195250,-0.088973,-0.011538,-0.026180,0.214609,0.034266,0.066843,-0.116398,0.082508,0.135525,0.007342,0.004575,0.149229,0.009843,0.018214,0.013681,0.061061,0.001002,0.004324,0.016613,0.021379,0.004380,0.049042,0.043388,0.005422,0.344530,0.026436,0.016341,0.335213,0.008251,0.063967,2.570436,0.636234,0.458293,0.285956,0.365369,0.332070,0.282688,0.172396,0.214264,0.179642,0.179140,0.189573,0.193009,0.009597,0.006211,0.073555,0.015212,0.021963,0.020034,0.046599,0.001139,0.003813,0.017892,0.014564,0.005277,0.020010,M4
0.077022,0.005747,2.817121,0.161055,0.175214,0.643781,0.014928,0.138986,-31.486243,2.285250,0.163350,0.243982,0.011020,-0.229022,-0.075949,0.291471,0.010093,-0.010142,-0.013156,0.008752,0.141723,0.010077,0.004796,0.082810,0.012345,0.018148,0.017635,0.070634,0.001111,0.008111,0.018797,0.019875,0.004660,0.036914,0.086463,0.016099,0.506816,0.063962,0.035735,0.499717,0.008635,0.141603,5.374237,1.250515,0.818935,0.457659,0.319636,0.394135,0.402716,0.369830,0.279644,0.230554,0.255563,0.198969,0.187948,0.011452,0.006242,0.100147,0.023867,0.017838,0.037334,0.065905,0.002344,0.011038,0.023646,0.014369,0.008151,0.025877,M4
0.100584,0.005423,2.805134,0.168723,0.172849,0.859306,0.017241,0.160333,-31.709103,2.014385,-0.144744,0.184044,0.014997,-0.146102,-0.046952,0.222598,-0.064426,0.091394,0.014691,0.069565,0.147728,0.008035,0.004000,0.077162,0.007128,0.017540,0.016128,0.048821,0.002997,0.011489,0.011277,0.015056,0.004723,0.028758,0.082475,0.010365,0.461147,0.055014,0.031928,0.666106,0.012944,0.152760,5.745167,1.102605,1.074523,0.481488,0.483065,0.386341,0.400197,0.243700,0.327871,0.239611,0.208625,0.172628,0.194925,0.009212,0.004744,0.091008,0.008015,0.022324,0.019336,0.052142,0.005083,0.013041,0.010450,0.017154,0.004403,0.024391,M4
0.088640,0.017324,2.821836,0.164434,0.166529,0.635749,0.016862,0.140662,-28.113791,2.097635,0.468475,0.147562,-0.228776,-0.126368,-0.087172,0.181858,0.068627,-0.058994,-0.151654,0.020600,0.149706,0.010133,0.006650,0.070531,0.021235,0.021028,0.010659,0.032481,0.001663,0.013529,0.029910,0.018784,0.007409,0.033019,0.086877,0.026000,0.381715,0.070421,0.033991,0.524553,0.011675,0.140386,4.764133,1.349227,1.108522,0.493511,0.503698,0.337886,0.382862,0.261558,0.347369,0.202157,0.262147,0.206457,0.153748,0.008522,0.019457,0.099240,0.040898,0.032729,0.013071,0.033602,0.002685,0.024667,0.031718,0.022565,0.010815,0.023323,M4
0.069824,0.028436,2.841542,0.146722,0.170489,0.540079,0.020438,0.106382,-27.930939,2.547458,0.285822,-0.020381,-0.375617,-0.166404,-0.157610,0.252058,0.076853,-0.007824,-0.151367,0.115747,0.163592,0.018558,0.007425,0.059576,0.023633,0.015728,0.012624,0.048628,0.000831,0.021165,0.020883,0.016766,0.005624,0.033498,0.059442,0.041721,0.416272,0.045422,0.032457,0.573982,0.013809,0.112050,4.987842,1.032573,0.745941,0.574930,0.560334,0.327222,0.466216,0.304237,0.243371,0.249363,0.303497,0.182439,0.207093,0.025051,0.010551,0.073598,0.044000,0.015392,0.022710,0.055458,0.001135,0.037451,0.035096,0.020442,0.008682,0.018955,M4
0.069517,0.008514,2.806571,0.150646,0.179433,0.493223,0.015353,0.098594,-31.777317,2.231127,0.550781,0.272284,-0.283792,0.016624,0.036252,0.159641,0.154258,0.002918,-0.126876,-0.011054,0.086563,0.012740,0.005041,0.077208,0.010510,0.014617,0.009435,0.093039,0.000897,0.011205,0.020364,0.022436,0.006037,0.040120,0.060342,0.016656,0.469361,0.043700,0.031997,0.431920,0.007863,0.090632,5.752651,0.870074,0.643539,0.418953,0.599417,0.301438,0.353802,0.238701,0.231048,0.176730,0.198907,0.173089,0.195818,0.016758,0.008362,0.090535,0.013134,0.015778,0.016704,0.082609,0.001358,0.018570,0.023894,0.019282,0.011843,0.027177,M4
0.073916,0.020357,2.689688,0.153682,0.173569,0.661955,0.016085,0.138382,-30.171989,2.398713,0.482190,0.025565,0.032921,-0.262538,-0.348714,0.211059,0.094680,0.104686,-0.127477,0.054861,0.269811,0.010349,0.004728,0.070487,0.007852,0.017298,0.011546,0.073929,0.001362,0.009706,0.024191,0.028648,0.004771,0.033132,0.052905,0.039775,0.523582,0.053280,0.030808,0.562575,0.012031,0.122056,5.386980,1.247492,0.759660,0.569735,0.381480,0.302201,0.422509,0.217911,0.244880,0.188238,0.234271,0.158531,0.169833,0.009504,0.006283,0.093301,0.006144,0.011532,0.012476,0.060418,0.002651,0.014371,0.028134,0.020610,0.006748,0.024175,M4
0.068163,0.003981,2.798523,0.153482,0.186348,0.432107,0.016231,0.086781,-34.595462,2.193779,0.376683,0.146682,0.003290,-0.056688,-0.036440,0.086942,0.013033,0.009454,-0.122852,0.044226,0.106035,0.006869,0.004850,0.144100,0.009471,0.009812,0.007215,0.083157,0.001033,0.012683,0.015736,0.019500,0.003602,0.052381,0.055266,0.006766,0.385655,0.038301,0.026598,0.326326,0.007232,0.078444,3.016148,0.759588,0.607178,0.335869,0.315004,0.300173,0.335777,0.165320,0.199251,0.141351,0.171837,0.129457,0.155025,0.007645,0.007392,0.110856,0.011910,0.010933,0.007439,0.048442,0.002016,0.020144,0.020250,0.017479,0.004210,0.022843,M4
