@RELATION svm_rbf_speaker_male_female
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {Male,Female}

@DATA
0.104714,0.015630,2.735041,0.170722,0.176196,0.635412,0.025130,0.126569,-28.733547,1.884695,-0.246626,-0.224532,-0.257892,-0.336254,-0.115784,-0.190563,-0.227742,-0.058542,-0.164811,0.135474,0.114785,0.007411,0.008114,0.067104,0.013077,0.013742,0.017806,0.059656,0.001469,0.019727,0.006407,0.008654,0.006804,0.037352,-0.001829,-0.000086,0.009448,0.000588,0.001447,-0.005719,-0.000430,-0.001444,-0.132139,-0.010179,0.010840,0.005660,0.001207,0.011850,0.020393,0.006678,0.003373,-0.001550,-0.005603,-0.006058,-0.007809,-0.000057,-0.000020,0.004274,-0.000020,-0.000057,-0.000590,0.000667,-0.000026,-0.000729,-0.000032,-0.000141,0.000003,0.000856,0.063943,0.022395,0.657167,0.045352,0.033287,0.457090,0.022399,0.093320,4.286776,0.940196,0.890491,0.605429,0.532111,0.446901,0.333140,0.411870,0.355682,0.332386,0.303162,0.394109,0.334403,0.009705,0.017572,0.088285,0.018969,0.024398,0.025985,0.056988,0.001624,0.030703,0.007255,0.008382,0.011097,0.022734,0.085130,0.020434,0.981048,0.062894,0.037578,0.710077,0.026487,0.144602,2.961117,1.467121,0.772576,0.592595,0.592681,0.378798,0.346687,0.467102,0.381823,0.419314,0.338000,0.416010,0.354125,0.012795,0.022840,0.056608,0.020480,0.032813,0.038585,0.058292,0.002168,0.036389,0.009349,0.010425,0.015185,0.024937,Female
0.091192,0.011706,2.847793,0.168265,0.178421,0.661062,0.021184,0.141638,-29.589960,1.997527,0.038843,-0.121709,-0.180174,-0.108689,-0.126065,0.071951,-0.216956,-0.097471,-0.054241,0.092162,0.118947,0.008116,0.002803,0.070687,0.009782,0.017960,0.018923,0.046861,0.001069,0.008762,0.026940,0.023065,0.004033,0.039098,-0.000957,-0.000430,-0.001981,-0.000022,0.000901,-0.006157,-0.000366,-0.002027,-0.332287,-0.020909,0.003637,0.036702,0.037309,0.017238,-0.004238,-0.021719,-0.003564,-0.012688,-0.006806,-0.009682,-0.008226,-0.000099,-0.000048,0.013969,-0.000085,-0.001202,-0.000046,-0.001722,-0.000002,-0.000188,-0.001723,-0.000885,-0.000149,0.002975,0.059253,0.017452,0.446564,0.049529,0.034614,0.521903,0.015479,0.112425,4.553960,1.131418,0.623000,0.470064,0.338929,0.318600,0.240860,0.384855,0.360734,0.310966,0.323741,0.275416,0.332141,0.012201,0.004740,0.093457,0.015377,0.023251,0.030227,0.058329,0.001501,0.014900,0.031978,0.026408,0.005216,0.024320,0.067944,0.019497,0.628344,0.057041,0.042968,0.652416,0.020294,0.144095,3.654728,1.182621,0.675727,0.603427,0.379210,0.414354,0.305313,0.437198,0.424839,0.352329,0.365898,0.360762,0.407246,0.016940,0.007035,0.082509,0.020797,0.032019,0.037425,0.071084,0.001991,0.018630,0.034286,0.032412,0.007574,0.023111,Female
0.078685,0.031650,2.785278,0.167531,0.183542,0.536248,0.025279,0.114481,-27.520312,2.127822,0.036866,-0.273912,-0.283820,-0.245485,-0.151223,-0.094899,-0.148610,-0.034309,-0.139005,0.042270,-0.054241,0.017003,0.005087,0.044941,0.010722,0.020659,0.014015,0.044976,0.002151,0.010957,0.024172,0.026234,0.008843,0.036143,0.000364,-0.000062,-0.003409,0.000570,0.000298,0.001444,0.000130,-0.000577,-0.073135,-0.046976,0.002512,0.008262,0.014521,0.016688,0.002828,-0.003652,0.003126,0.008466,0.016718,0.002499,-0.001676,-0.000059,-0.000007,0.005267,-0.001129,-0.001029,-0.000022,-0.000786,0.000001,-0.000004,0.000027,-0.000129,-0.000010,0.000684,0.064225,0.038638,0.587921,0.045026,0.038099,0.517944,0.016478,0.105382,4.161323,1.074094,0.727660,0.571460,0.475291,0.377668,0.283224,0.339979,0.344019,0.364263,0.276080,0.311632,0.341585,0.029604,0.009766,0.074519,0.017894,0.030456,0.030589,0.060790,0.004471,0.015906,0.037981,0.030583,0.012227,0.022033,0.072206,0.044739,0.746611,0.051271,0.043329,0.596387,0.021279,0.115805,2.818280,1.257828,0.667648,0.609533,0.452756,0.373299,0.300290,0.366624,0.346773,0.350334,0.295209,0.302250,0.311385,0.038108,0.010871,0.062252,0.022848,0.024309,0.041256,0.062040,0.005771,0.019778,0.044846,0.028902,0.013146,0.021691,Female
0.105805,0.025812,2.687163,0.173517,0.165172,0.707933,0.028436,0.180769,-29.464587,1.848542,0.418190,-0.682237,-0.124596,-0.102450,0.269753,-0.050176,-0.065792,0.022143,-0.244395,0.221150,0.109695,0.010156,0.004898,0.045769,0.010813,0.021108,0.010780,0.083476,0.001797,0.004051,0.020655,0.018499,0.004824,0.035809,0.007894,0.000001,0.019962,0.003160,-0.002332,0.081214,0.000528,0.023077,0.230810,-0.048257,0.029797,-0.109210,-0.051737,-0.007353,-0.038937,0.018228,0.008382,-0.028996,-0.003131,0.058054,0.021288,0.000016,0.000397,0.002242,0.000212,0.000503,0.000242,-0.013412,0.000297,0.000116,0.000326,-0.001575,0.000093,-0.003533,0.091701,0.061747,0.541541,0.061421,0.028230,0.588190,0.019953,0.162730,4.407935,0.996163,0.612236,0.801339,0.563858,0.334311,0.347134,0.432599,0.379583,0.394909,0.255052,0.300293,0.314644,0.018714,0.008931,0.051801,0.016295,0.040973,0.020052,0.099746,0.002218,0.004422,0.032312,0.017365,0.008481,0.023588,0.135427,0.082369,0.797483,0.065141,0.037781,0.599497,0.019537,0.164414,4.482849,1.069060,0.603368,0.946844,0.785067,0.465324,0.443196,0.410478,0.423834,0.413229,0.387255,0.363418,0.385305,0.025386,0.012669,0.071520,0.025779,0.058229,0.027371,0.101246,0.002374,0.007079,0.033049,0.017769,0.012719,0.029097,Female
0.073777,0.020296,2.838603,0.156749,0.174719,0.536741,0.026318,0.104460,-27.506625,2.229555,-0.197316,-0.295576,-0.388288,-0.213212,-0.100565,-0.124420,-0.272518,-0.116264,-0.248165,0.081285,0.022240,0.012553,0.005754,0.044523,0.017725,0.017397,0.026543,0.056749,0.002011,0.011495,0.012851,0.014829,0.014724,0.035693,-0.000150,-0.001735,0.001661,0.000385,0.000949,0.003132,-0.000408,-0.000688,-0.312250,-0.014966,0.023335,0.037096,0.036091,0.008359,-0.009109,-0.005444,-0.009965,-0.001774,0.011079,0.006163,0.017318,-0.001651,-0.002053,0.000094,0.000232,0.000067,-0.000042,0.004695,0.000002,0.000014,0.000521,0.001450,-0.000504,0.000535,0.038042,0.021166,0.473286,0.039323,0.040723,0.446330,0.015462,0.080736,4.501577,0.813199,0.621430,0.563111,0.491470,0.423472,0.330334,0.340263,0.371987,0.333687,0.456808,0.375729,0.375432,0.021525,0.009746,0.056850,0.028918,0.029727,0.042854,0.068834,0.003274,0.020598,0.016905,0.015196,0.027945,0.017955,0.053245,0.023712,0.652726,0.051142,0.053962,0.593791,0.020346,0.111609,3.552839,0.995922,0.626842,0.595168,0.492843,0.475654,0.404746,0.385962,0.431703,0.399866,0.503295,0.416654,0.416520,0.030035,0.018008,0.060826,0.038763,0.037217,0.053018,0.071825,0.004290,0.029023,0.022436,0.016536,0.038108,0.022302,Female
0.066051,0.013972,2.899521,0.143443,0.177275,0.489236,0.027380,0.087750,-29.124655,2.397399,-0.218718,0.140911,-0.166168,-0.293508,-0.043736,-0.165019,-0.179948,-0.057347,-0.310732,0.007971,-0.053033,0.014949,0.015612,0.078078,0.012111,0.018900,0.016539,0.057472,0.001385,0.007559,0.020115,0.020982,0.008989,0.043777,-0.001909,-0.001771,0.005613,-0.000443,0.000920,-0.004408,-0.000575,-0.001375,-0.339410,-0.004170,0.034237,0.026704,0.026858,0.017950,-0.004520,0.006626,0.013766,0.017610,0.019180,0.019439,0.002835,-0.000248,-0.000294,0.013931,-0.000877,-0.000068,-0.000026,-0.004794,-0.000010,-0.000040,0.000637,0.000207,-0.000017,0.002943,0.044362,0.017815,0.256784,0.028494,0.028341,0.482418,0.019421,0.076287,5.334081,0.781921,0.817489,0.630736,0.458659,0.357129,0.286728,0.352335,0.257732,0.306535,0.270073,0.428170,0.375899,0.017710,0.030903,0.108564,0.020706,0.033104,0.022566,0.058028,0.002375,0.010079,0.019540,0.020917,0.017873,0.026674,0.046069,0.019400,0.374838,0.040388,0.026166,0.619640,0.022299,0.097920,2.856430,1.108010,0.822367,0.550568,0.351678,0.267342,0.390907,0.319155,0.210117,0.319759,0.308474,0.349636,0.370426,0.025138,0.037983,0.084514,0.032031,0.045987,0.025689,0.059459,0.002801,0.012545,0.027864,0.024605,0.025510,0.022050,Female
0.081164,0.013965,2.898892,0.173041,0.197055,0.679364,0.015559,0.128938,-32.327709,1.814250,0.037918,0.112168,-0.148996,-0.185635,0.050880,0.012949,-0.163442,-0.019404,-0.153806,-0.029612,-0.007821,0.007442,0.004459,0.110930,0.008443,0.006808,0.007226,0.136336,0.001187,0.006156,0.008130,0.015858,0.004273,0.052351,-0.012171,-0.000002,-0.077105,-0.004989,0.005501,-0.165448,0.000716,-0.026000,-0.495717,0.061627,0.059520,0.028444,0.068831,0.022038,0.018956,-0.019376,-0.046407,0.009460,-0.054768,-0.011785,-0.027487,-0.000194,-0.000811,0.021925,-0.000297,-0.001149,-0.000350,0.017443,-0.000926,-0.001449,-0.000440,-0.000366,-0.000885,0.007480,0.065105,0.025977,0.373793,0.035131,0.023978,0.526056,0.011672,0.110926,2.837625,0.733146,0.339728,0.268781,0.315878,0.352754,0.222897,0.217785,0.220939,0.201308,0.235838,0.258858,0.179372,0.006061,0.006654,0.068770,0.011069,0.005226,0.012161,0.100513,0.001527,0.008982,0.008916,0.014328,0.007677,0.021471,0.077535,0.024391,0.449364,0.042471,0.017527,0.576564,0.015895,0.107596,2.472215,0.666858,0.485057,0.362719,0.242391,0.393395,0.257013,0.303024,0.285971,0.269386,0.386204,0.336535,0.242978,0.006500,0.008941,0.102248,0.015549,0.005727,0.016068,0.120752,0.003406,0.010990,0.009399,0.021348,0.010133,0.020814,Female
0.098741,0.020961,2.824316,0.167218,0.181587,0.644941,0.025630,0.126805,-28.164832,1.933691,-0.221091,-0.156942,-0.278908,-0.236586,-0.150853,-0.080270,-0.297099,-0.126979,-0.148009,0.033073,0.038674,0.015315,0.007082,0.067251,0.015896,0.014199,0.018447,0.045244,0.002202,0.014371,0.016376,0.012396,0.007556,0.037125,-0.000571,-0.000004,0.004463,-0.000163,0.000048,-0.000860,0.000064,-0.000164,-0.033413,-0.000657,0.001701,-0.000807,0.001652,0.001166,-0.001484,-0.000702,0.000279,0.002436,0.002126,-0.000257,-0.001170,-0.000023,0.000000,0.000039,-0.000079,-0.000108,-0.000147,0.001274,-0.000004,-0.000093,-0.000054,0.000053,-0.000009,-0.000003,0.069356,0.028238,0.571756,0.040025,0.035352,0.562563,0.017895,0.111897,4.504719,0.960403,0.783221,0.545942,0.413766,0.355924,0.335205,0.394550,0.302627,0.328406,0.334981,0.415208,0.450821,0.028263,0.014505,0.097994,0.025869,0.020246,0.027024,0.055519,0.004982,0.026510,0.024524,0.013158,0.018984,0.023497,0.090237,0.030911,0.817948,0.053527,0.045559,0.793527,0.023684,0.161908,3.520549,1.181989,0.743210,0.503294,0.422016,0.385622,0.409128,0.418499,0.352212,0.372462,0.377797,0.404131,0.451367,0.033608,0.017467,0.091473,0.035876,0.027585,0.030307,0.059961,0.006616,0.032563,0.027014,0.015846,0.025972,0.023499,Female
0.062265,0.011520,2.882406,0.143641,0.177710,0.427928,0.025482,0.086125,-31.911963,2.303802,0.212336,0.375725,-0.127359,-0.011876,-0.220192,0.024323,0.080471,-0.116588,-0.135835,-0.091467,-0.081695,0.008873,0.003002,0.105935,0.008486,0.007839,0.009916,0.072390,0.000466,0.002964,0.053229,0.018777,0.004658,0.051472,0.000845,-0.000671,-0.023870,0.008121,0.010357,0.026383,-0.003189,-0.002313,-0.806104,-0.273183,-0.121930,0.010248,0.141124,0.009402,-0.064650,0.013503,0.028352,-0.033256,0.043269,-0.042479,-0.001111,0.000397,0.000018,0.036774,-0.000205,-0.000108,0.000137,0.006438,0.000002,-0.002845,-0.018214,-0.000846,0.000190,0.003626,0.055801,0.024169,0.368225,0.048010,0.034417,0.440812,0.016576,0.093055,3.959800,0.976255,0.549672,0.456751,0.365720,0.221151,0.176039,0.218761,0.315454,0.228294,0.242902,0.270090,0.231002,0.011424,0.003931,0.131256,0.014127,0.009958,0.020743,0.081822,0.000726,0.003747,0.061522,0.015128,0.010152,0.028320,0.045854,0.030885,0.578976,0.050622,0.035926,0.506174,0.024652,0.110473,1.776333,0.828297,0.600063,0.465283,0.404023,0.272326,0.236540,0.310177,0.422572,0.297847,0.249593,0.365471,0.335933,0.016855,0.004990,0.093745,0.020474,0.015098,0.025024,0.095598,0.001018,0.009970,0.040549,0.020851,0.014260,0.022691,Female
0.075125,0.010957,2.811803,0.143356,0.164256,0.522733,0.023390,0.109344,-30.119914,2.362672,0.032522,0.020125,-0.194907,-0.103257,0.126237,0.024570,-0.132317,0.040879,-0.221085,0.055787,-0.032511,0.009920,0.002088,0.110847,0.013530,0.017349,0.007869,0.029623,0.001049,0.005563,0.037307,0.028186,0.003864,0.044535,-0.000016,-0.000013,0.024355,-0.001324,-0.000960,-0.004469,-0.001936,-0.000531,-0.250888,-0.010080,0.004485,-0.011113,-0.018765,-0.016160,0.000913,-0.003915,0.002522,-0.002055,0.008164,0.016150,0.019119,-0.000346,-0.000029,0.019563,-0.000068,-0.000313,-0.000021,-0.003674,-0.000015,-0.000055,-0.004311,-0.001256,-0.000002,0.004270,0.078703,0.017136,0.498275,0.056036,0.042545,0.652151,0.016982,0.135623,4.712576,1.230372,0.655129,0.656857,0.331330,0.323451,0.201960,0.267215,0.267277,0.274733,0.303746,0.266742,0.284763,0.016417,0.002441,0.144071,0.018135,0.019171,0.012500,0.033254,0.001336,0.009118,0.044935,0.024245,0.005413,0.033903,0.101048,0.017856,0.801616,0.063465,0.043104,0.781066,0.020504,0.173198,2.875874,1.282133,0.669768,0.673900,0.421392,0.470786,0.206635,0.289157,0.295537,0.333779,0.333486,0.380581,0.313853,0.018953,0.003427,0.098160,0.021678,0.022850,0.015606,0.041694,0.001829,0.013258,0.055082,0.033218,0.006733,0.025956,Female
0.089800,0.012012,2.759186,0.161050,0.177644,0.655075,0.017828,0.122625,-30.838121,1.698358,-0.400236,0.213004,0.018294,-0.146022,-0.002065,-0.187995,-0.121163,-0.023648,-0.102065,0.202913,0.094130,0.008387,0.004734,0.070210,0.007893,0.009013,0.016695,0.070945,0.001366,0.011439,0.008336,0.042494,0.004687,0.035846,-0.004928,-0.000000,-0.073047,0.001075,0.011757,-0.084364,0.001299,-0.007687,-0.639940,-0.035533,0.081663,-0.144664,0.124301,0.202731,0.037414,-0.049149,-0.005950,-0.055069,0.031089,0.109867,0.015666,-0.000132,-0.000184,-0.015818,-0.000426,-0.001449,-0.000523,0.021033,-0.000012,-0.000281,-0.000935,0.007539,-0.000055,-0.000136,0.053986,0.014292,0.457168,0.034807,0.024805,0.431695,0.008991,0.088903,3.308603,0.799672,0.812025,0.450965,0.357359,0.304400,0.244690,0.276008,0.269289,0.238808,0.262495,0.302505,0.286079,0.013092,0.008901,0.046526,0.014031,0.011823,0.026033,0.040867,0.001517,0.014440,0.009092,0.015959,0.006719,0.016100,0.058930,0.012879,0.627050,0.044660,0.028151,0.504782,0.011213,0.101863,2.239931,1.038516,0.566993,0.387870,0.310019,0.334575,0.272670,0.366314,0.276435,0.274022,0.235200,0.321614,0.288740,0.015711,0.011810,0.046698,0.019788,0.014501,0.033368,0.050053,0.001950,0.018906,0.012301,0.016761,0.007733,0.013420,Female
0.065782,0.030571,2.881853,0.153552,0.186495,0.483196,0.021938,0.084512,-29.905363,2.176754,-0.137298,0.174491,-0.042869,-0.237728,-0.084550,-0.093155,-0.191378,-0.031396,-0.145849,0.086127,0.089705,0.006987,0.002263,0.118301,0.010957,0.017048,0.017561,0.067849,0.002032,0.014962,0.016381,0.018427,0.007983,0.052130,0.000483,-0.000017,0.026414,0.000528,0.000391,0.001966,-0.000279,-0.000190,-0.188709,-0.024525,-0.006539,-0.013435,-0.007410,0.000067,0.004757,-0.007370,0.005357,0.012538,0.005919,0.006414,0.020968,-0.000462,-0.000001,0.007580,-0.000130,0.000102,0.000022,0.002642,0.000009,0.000052,-0.004247,-0.000564,0.000006,0.001096,0.038426,0.033464,0.465598,0.033841,0.029890,0.390697,0.014889,0.072256,2.901598,0.740287,0.742700,0.455255,0.338737,0.341330,0.236745,0.264009,0.330197,0.294692,0.284327,0.333750,0.331260,0.011520,0.003549,0.072077,0.019308,0.021354,0.022836,0.059811,0.003935,0.020137,0.021543,0.022153,0.016504,0.017108,0.045898,0.033359,0.631912,0.050053,0.035551,0.572997,0.018244,0.108625,2.853488,1.164188,0.645033,0.516129,0.412933,0.355726,0.242436,0.250324,0.323623,0.356179,0.299573,0.401850,0.323884,0.014924,0.005105,0.066077,0.025597,0.021676,0.032173,0.086147,0.004793,0.022768,0.029969,0.027534,0.018816,0.017980,Female
0.068523,0.020611,2.761873,0.163360,0.174810,0.679875,0.016516,0.129531,-30.568519,1.801084,-0.684288,0.343489,0.128722,-0.169288,-0.052038,-0.047926,-0.049346,-0.143283,-0.291293,-0.107249,-0.011966,0.007656,0.002367,0.078536,0.016390,0.017766,0.005426,0.066452,0.001191,0.003623,0.022102,0.021653,0.005849,0.035314,-0.001017,0.000000,0.012218,-0.002472,-0.003153,0.002098,0.000410,0.000000,0.016696,-0.014216,-0.024344,-0.002363,-0.011666,-0.017228,-0.016341,0.024006,0.016556,-0.013090,0.017720,-0.005869,-0.010725,0.000107,0.000004,-0.000190,-0.000190,-0.000276,-0.000013,-0.000679,-0.000021,-0.000023,0.000057,-0.000353,0.000091,-0.000151,0.032152,0.034818,0.707606,0.050710,0.040550,0.459966,0.008909,0.100243,6.086091,0.988932,1.372719,0.625819,0.243240,0.458724,0.279569,0.267687,0.394562,0.422373,0.366692,0.218860,0.346582,0.009858,0.002125,0.074357,0.033253,0.029512,0.007074,0.073746,0.001259,0.004696,0.033128,0.016942,0.010922,0.021630,0.028739,0.026416,1.009448,0.059735,0.043086,0.658249,0.011594,0.129871,3.151484,1.202214,1.003826,0.514427,0.385656,0.382874,0.413468,0.301325,0.253232,0.360610,0.288131,0.312489,0.396731,0.013884,0.002925,0.072231,0.041823,0.034164,0.009527,0.088823,0.001834,0.006322,0.032999,0.019259,0.015537,0.026575,Female
0.092496,0.017362,2.810984,0.171866,0.169264,0.732989,0.025169,0.140645,-27.970274,1.759579,-0.166838,-0.322953,-0.268811,-0.225314,-0.226201,-0.102592,-0.384050,-0.127102,-0.178681,0.117161,0.131331,0.005576,0.003958,0.062970,0.016030,0.020698,0.029817,0.043956,0.001814,0.009984,0.011394,0.011340,0.012647,0.037245,-0.000104,-0.000082,0.001754,0.000857,0.000754,0.001040,-0.000295,-0.000341,-0.141919,-0.016648,-0.006152,0.012376,0.017268,0.005717,-0.005870,0.000072,0.009331,-0.004355,0.004750,0.003476,-0.000784,-0.000056,-0.000037,0.006293,-0.001457,-0.000012,-0.000024,-0.002429,0.000008,-0.000039,0.000081,-0.000063,0.000003,0.001295,0.061624,0.019745,0.523466,0.050412,0.036238,0.530749,0.019375,0.102792,4.485351,1.038995,0.856121,0.556743,0.508485,0.390687,0.370480,0.318060,0.422392,0.384251,0.395468,0.342175,0.380359,0.007964,0.006581,0.089229,0.031193,0.028236,0.044883,0.058944,0.002707,0.015459,0.019642,0.015931,0.025770,0.024229,0.073117,0.019188,0.668163,0.057245,0.040577,0.654618,0.026091,0.130741,3.108225,1.242037,0.730748,0.544805,0.506214,0.392706,0.358778,0.346827,0.461806,0.449924,0.391169,0.353879,0.373498,0.010234,0.007663,0.090967,0.044515,0.038889,0.056227,0.055106,0.003595,0.020784,0.023525,0.019828,0.031415,0.024936,Female
0.079636,0.042620,2.862607,0.163221,0.178525,0.419509,0.033240,0.104722,-27.794476,2.336131,0.522394,-0.630281,0.001063,-0.270815,-0.023089,0.238793,-0.244725,-0.012287,-0.243540,0.079777,-0.018160,0.012896,0.004345,0.053208,0.014333,0.036415,0.009941,0.045768,0.000562,0.003686,0.036224,0.025826,0.008259,0.042065,-0.001081,-0.000190,0.039706,0.000037,0.000605,-0.003349,0.000296,-0.000886,-0.226866,0.000335,0.003150,0.004210,0.016624,-0.000434,0.018001,0.019728,0.019296,0.012524,-0.003305,-0.008481,-0.011602,0.000002,0.000008,-0.001550,-0.000697,-0.001153,-0.001403,0.011189,-0.000009,-0.000593,0.000011,-0.000692,0.000015,0.002242,0.065912,0.060601,0.528633,0.057750,0.031575,0.366936,0.028237,0.089689,4.594318,1.107409,0.620086,0.684153,0.451561,0.412722,0.224622,0.305047,0.402067,0.348991,0.355417,0.251238,0.319090,0.024234,0.008120,0.083344,0.023361,0.055429,0.016847,0.082191,0.000622,0.005521,0.058878,0.038040,0.017725,0.022774,0.067711,0.051348,0.816548,0.057466,0.041469,0.452198,0.031077,0.095384,2.453657,1.136891,0.594643,0.660948,0.448161,0.447250,0.285970,0.315635,0.344533,0.345030,0.343170,0.284359,0.283414,0.033431,0.011139,0.109419,0.027154,0.050455,0.022155,0.073575,0.000755,0.009307,0.053909,0.050013,0.024071,0.026535,Female
